timestamp,open,high,low,close,volume
2025-05-30 10:00:00,33.387,33.863,33.232,33.421,139406.09
2025-05-30 11:00:00,33.427,33.492,32.584,32.987,192499.31
2025-05-30 12:00:00,32.988,33.573,32.634,33.379,316007.87
2025-05-30 13:00:00,33.38,33.673,32.365,32.378,257858.77
2025-05-30 14:00:00,32.378,32.609,31.369,31.789,327790.06
2025-05-30 15:00:00,31.788,32.785,31.695,32.514,312790.55
2025-05-30 16:00:00,32.518,32.84,31.713,32.4,471241.93
2025-05-30 17:00:00,32.408,33.213,32.248,33.099,329543.46
2025-05-30 18:00:00,33.098,34.212,33.057,34.201,367784.58
2025-05-30 19:00:00,34.202,34.348,33.363,33.386,337166.67
2025-05-30 20:00:00,33.386,33.817,33.115,33.13,226862.05
2025-05-30 21:00:00,33.13,33.782,33.018,33.538,157924.23
2025-05-30 22:00:00,33.542,33.661,32.127,32.289,218774.03
2025-05-30 23:00:00,32.293,32.84,31.998,32.816,210576.97
2025-05-31 00:00:00,32.83,33.663,32.764,32.98,384810.57
2025-05-31 01:00:00,32.991,33.08,32.102,32.102,329275.54
2025-05-31 02:00:00,32.105,32.2,30.931,31.02,381653.71
2025-05-31 03:00:00,31.023,31.777,30.885,31.67,276989.2
2025-05-31 04:00:00,31.67,32.217,31.101,31.896,227052.17
2025-05-31 05:00:00,31.891,32.1,31.376,31.389,210270.99
2025-05-31 06:00:00,31.39,32.019,31.357,31.939,149286.42
2025-05-31 07:00:00,31.938,31.994,31.015,31.514,239518.28
2025-05-31 08:00:00,31.514,31.716,31.099,31.145,213142.11
2025-05-31 09:00:00,31.14,31.521,30.931,31.04,173336.14
2025-05-31 10:00:00,31.046,31.324,30.724,31.317,165431.91
2025-05-31 11:00:00,31.321,31.656,31.181,31.382,134912.36
2025-05-31 12:00:00,31.382,32.412,31.362,32.386,265313.33
2025-05-31 13:00:00,32.385,32.905,32.334,32.698,317740.22
2025-05-31 14:00:00,32.697,32.977,32.239,32.838,301034.18
2025-05-31 15:00:00,32.837,33.241,32.473,32.663,423256.5
2025-05-31 16:00:00,32.662,33.17,32.541,32.916,219456.82
2025-05-31 17:00:00,32.916,32.931,32.421,32.507,155846.49
2025-05-31 18:00:00,32.511,32.907,32.401,32.903,102519.36
2025-05-31 19:00:00,32.904,33.131,32.744,32.913,123245.64
2025-05-31 20:00:00,32.91,33.005,32.711,32.78,65760.87
2025-05-31 21:00:00,32.777,33.391,32.77,33.263,161406.02
2025-05-31 22:00:00,33.264,33.411,33.003,33.026,83608.7
2025-05-31 23:00:00,33.023,33.169,32.653,32.671,107938.05
2025-06-01 00:00:00,32.671,32.91,32.522,32.646,108105.4
2025-06-01 01:00:00,32.641,32.859,32.281,32.417,104979.7
2025-06-01 02:00:00,32.417,32.667,32.157,32.592,89243.78
2025-06-01 03:00:00,32.592,32.709,32.178,32.578,109792.65
2025-06-01 04:00:00,32.577,33.088,32.383,33.02,115904.67
2025-06-01 05:00:00,33.027,33.4,32.865,33.09,163063.64
2025-06-01 06:00:00,33.089,33.245,32.506,32.563,143637.41
2025-06-01 07:00:00,32.567,32.629,32.244,32.487,102470.83
2025-06-01 08:00:00,32.487,32.517,32.129,32.426,99680.58
2025-06-01 09:00:00,32.425,32.506,31.803,32.007,190316.0
2025-06-01 10:00:00,32.009,32.109,31.632,31.79,158212.41
2025-06-01 11:00:00,31.782,32.151,31.631,31.845,146425.28
2025-06-01 12:00:00,31.843,31.986,31.505,31.756,131736.94
2025-06-01 13:00:00,31.754,32.148,31.671,31.885,121232.07
2025-06-01 14:00:00,31.89,32.369,31.89,32.031,177404.47
2025-06-01 15:00:00,32.031,32.462,31.843,32.445,130746.9
2025-06-01 16:00:00,32.443,33.313,32.351,32.944,244199.02
2025-06-01 17:00:00,32.946,33.15,32.755,33.114,95212.63
2025-06-01 18:00:00,33.112,33.22,32.55,32.922,133197.85
2025-06-01 19:00:00,32.922,33.359,32.723,33.346,85926.06
2025-06-01 20:00:00,33.347,33.851,33.2,33.41,162017.92
2025-06-01 21:00:00,33.417,34.119,33.317,34.062,160370.73
2025-06-01 22:00:00,34.061,34.158,33.663,33.923,138513.65
2025-06-01 23:00:00,33.919,34.279,33.866,34.152,93640.86
2025-06-02 00:00:00,34.156,34.347,33.73,33.798,158366.65
2025-06-02 01:00:00,33.802,33.999,33.654,33.698,74086.08
2025-06-02 02:00:00,33.698,33.75,33.416,33.47,105867.75
2025-06-02 03:00:00,33.471,33.739,33.231,33.495,104076.27
2025-06-02 04:00:00,33.493,33.604,33.248,33.3,63227.47
2025-06-02 05:00:00,33.3,33.385,32.61,32.922,183502.47
2025-06-02 06:00:00,32.92,33.416,32.743,33.274,100987.35
2025-06-02 07:00:00,33.273,33.779,33.244,33.622,162205.86
2025-06-02 08:00:00,33.622,34.13,33.235,33.27,255772.38
2025-06-02 09:00:00,33.276,33.286,32.687,32.794,249049.3
2025-06-02 10:00:00,32.795,33.04,32.588,32.637,118690.87
2025-06-02 11:00:00,32.638,32.844,32.483,32.664,101900.85
2025-06-02 12:00:00,32.661,33.096,32.565,33.027,133242.79
2025-06-02 13:00:00,33.027,33.359,32.417,32.622,236833.39
2025-06-02 14:00:00,32.618,33.499,32.47,33.201,243703.65
2025-06-02 15:00:00,33.196,33.644,32.959,33.623,155655.73
