symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours
ETHUSDT,short,2026-01-30 16:45:00,2724.407115,2026-01-30 18:55:00,2748.5443560575,7.6519799377376705,0.600816109249491,stopped,trending,83,2.1666666666666665
HYPEUSDT,long,2026-01-30 19:25:00,32.670327,2026-01-30 20:35:00,31.333634999999997,-21.100352570726994,-4.199205533204497,stopped,trending,82,1.1666666666666667
XMRUSDT,short,2026-01-30 20:15:00,463.52812,2026-01-30 21:05:00,466.01460905999994,5.774213771188462,0.25079089794671594,stopped,trending,85,0.8333333333333334
SUIUSDT,short,2026-01-31 03:55:00,1.2549722,2026-01-31 14:15:00,1.2023008499999999,41.26410693233485,2.513131078800009,completed,trending,90,10.333333333333334
ETHUSDT,short,2026-01-30 20:15:00,2716.7309550000004,2026-01-31 14:25:00,2546.642685,42.43324884639667,3.8089368549489118,completed,trending,85,18.166666666666668
AVAXUSDT,short,2026-01-30 20:35:00,10.862566000000001,2026-01-31 14:25:00,10.219107,41.899714336824076,3.600544187372506,completed,trending,90,17.833333333333332
BTCUSDT,short,2026-01-31 14:15:00,82196.18135000001,2026-01-31 17:05:00,80009.054535,40.58272513747956,1.5448858067675522,completed,trending,80,2.8333333333333335
ETHUSDT,short,2026-01-31 14:25:00,2531.29372,2026-01-31 17:10:00,2421.04992,35.15807796372253,2.610504353632465,completed,high_volatility,80,2.75
SOLUSDT,short,2026-01-31 14:25:00,110.2058695,2026-01-31 17:10:00,103.801875,44.60380810459862,3.5241041136425255,completed,trending,80,2.75
XMRUSDT,short,2026-01-31 17:50:00,441.9988900000001,2026-01-31 20:00:00,461.00053999999994,-23.538191395145148,-4.411391097950464,stopped,trending,80,2.1666666666666665
XLMUSDT,short,2026-01-31 18:45:00,0.17285353000000003,2026-01-31 23:05:00,0.17791774,-24.08051770833289,-3.041380872291099,stopped,trending,82,4.333333333333333
XRPUSDT,short,2026-01-31 18:40:00,1.5819086500000001,2026-01-31 23:20:00,1.6333316999999998,-23.91111211991218,-3.362484438813814,stopped,high_volatility,82,4.666666666666667
XMRUSDT,short,2026-02-01 05:05:00,429.994895,2026-02-01 06:20:00,442.17172999999997,-23.36866906880059,-2.943413233719899,stopped,trending,85,1.25
HYPEUSDT,long,2026-01-31 20:30:00,28.980483,2026-02-01 14:35:00,28.951502516999998,32.28721450032781,6.094269246446415,stopped,trending,83,18.083333333333332
BNBUSDT,short,2026-02-01 14:35:00,746.9063600000001,2026-02-01 14:40:00,757.1363799999999,-25.393368831834923,-1.480405590200069,stopped,trending,85,0.08333333333333333
BNBUSDT,short,2026-02-01 14:40:00,754.032795,2026-02-01 14:50:00,764.2735099999999,-25.129612518524947,-1.468872911257117,stopped,trending,85,0.16666666666666666
XRPUSDT,short,2026-02-01 03:30:00,1.66146885,2026-02-01 15:15:00,1.5896944499999999,44.93974911303856,2.587947692850228,completed,trending,85,11.75
XLMUSDT,short,2026-02-01 15:15:00,0.173223345,2026-02-01 18:05:00,0.17619601999999998,-24.55779437418248,-1.8270376032456712,stopped,trending,85,2.8333333333333335
BNBUSDT,short,2026-02-01 14:50:00,762.65848,2026-02-02 00:20:00,768.7772492400001,7.827932659722707,0.5168639262470454,stopped,trending,82,9.5
XMRUSDT,short,2026-02-01 06:50:00,434.412685,2026-02-02 03:20:00,393.986895,45.92287824133991,5.724815985201959,completed,trending,83,20.5
BNBUSDT,short,2026-02-02 03:20:00,734.4725800000001,2026-02-02 03:50:00,751.1203699999999,-24.161087907393515,-2.377878575467005,stopped,trending,85,0.5
BTCUSDT,short,2026-02-02 03:15:00,75523.61929999999,2026-02-02 07:45:00,76931.03417999999,-24.134631779476123,-1.9745676296183505,stopped,trending,85,4.5
SOLUSDT,short,2026-02-02 03:50:00,99.45724650000001,2026-02-02 09:30:00,102.73262999999999,-23.217007562434897,-3.4050690635950542,stopped,trending,82,5.666666666666667
ETHUSDT,short,2026-02-02 03:00:00,2256.1513600000003,2026-02-02 09:35:00,2290.33873068,9.366821083520009,1.2300475686697065,stopped,trending,80,6.583333333333333
BTCUSDT,short,2026-02-02 13:30:00,77775.19295000001,2026-02-02 14:35:00,78535.53708,-26.524359402758098,-1.0881554894509367,stopped,trending,85,1.0833333333333333
BTCUSDT,short,2026-02-02 14:45:00,78190.88500000001,2026-02-02 15:35:00,79018.59965999999,-25.76798818068081,-1.1691642530494226,stopped,trending,88,0.8333333333333334
XMRUSDT,short,2026-02-02 15:45:00,410.08485500000006,2026-02-02 20:15:00,388.14397499999995,43.746497429545975,3.236456960285714,completed,trending,95,4.5
XRPUSDT,short,2026-02-02 14:00:00,1.6321835,2026-02-02 21:15:00,1.6187089499999998,10.145869947460449,0.7160076763734099,backtest_end,trending,85,7.25
HYPEUSDT,long,2026-02-02 15:45:00,32.398191,2026-02-02 21:15:00,32.360811500000004,-1.2380994673474723,-0.22531181254840135,backtest_end,trending,80,5.5
ADAUSDT,short,2026-02-02 20:15:00,0.30004990000000004,2026-02-02 21:15:00,0.3005502,-5.008520344669185,-0.2768306388370579,backtest_end,trending,82,1.0
