symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours
LTCUSDT,long,2022-01-17 04:00:00,148.424175,2022-01-17 05:00:00,146.13372,-22.10627086782146,-1.5967652383110635,stopped,trending,85,1.0
ETHUSDT,short,2022-01-17 04:00:00,3266.06615,2022-01-17 07:10:00,3298.9956999999995,-23.42059736895893,-1.0625050169145955,stopped,trending,87,3.1666666666666665
ZECUSDT,short,2022-01-17 05:15:00,136.95149,2022-01-17 09:10:00,138.78865,-22.26045760995108,-1.3958298940741594,stopped,trending,86,3.9166666666666665
ETHUSDT,short,2022-01-17 07:45:00,3278.8697450000004,2022-01-17 11:15:00,3277.2253918228826,-0.08439960391905454,-0.003836459499988883,stopped,trending,85,3.5
ADAUSDT,long,2022-01-17 04:00:00,1.4625309,2022-01-17 17:05:00,1.4610683691,29.02724580287719,3.486262304083196,stopped,trending,92,13.083333333333334
XRPUSDT,short,2022-01-17 04:00:00,0.76711625,2022-01-18 00:15:00,0.76788336625,26.97540079399946,1.0098857787450897,stopped,trending,87,20.25
DOTUSDT,short,2022-01-18 00:00:00,25.6261805,2022-01-18 01:25:00,25.989963999999997,-21.927905065947556,-1.4739608152490642,stopped,trending,88,1.4166666666666667
ADAUSDT,long,2022-01-18 00:00:00,1.59869895,2022-01-18 05:40:00,1.5486498,-20.582038501825917,-3.183772289492026,stopped,trending,87,5.666666666666667
FILUSDT,short,2022-01-18 04:30:00,28.466759500000002,2022-01-18 06:25:00,28.847818999999998,-19.826721809749785,-1.3929735704374628,stopped,trending,87,1.9166666666666667
SOLUSDT,short,2022-01-18 05:30:00,138.9305,2022-01-18 06:25:00,140.60046,-19.199766951200033,-1.2563356204721088,stopped,trending,78,0.9166666666666666
HBARUSDT,short,2022-01-18 04:25:00,0.26416785,2022-01-18 06:45:00,0.26781754999999996,-19.846734255455885,-1.4359567441685195,stopped,trending,88,2.3333333333333335
HBARUSDT,short,2022-01-24 04:00:00,0.21251369,2022-01-24 09:20:00,0.198729315,40.49753811292851,4.006033010198082,completed,trending,87,5.333333333333333
SOLUSDT,short,2022-01-24 04:05:00,92.063945,2022-01-24 10:05:00,82.5922755,40.8744789794334,6.395979582947492,completed,trending,89,6.0
FILUSDT,short,2022-01-24 05:50:00,18.4417745,2022-01-24 10:10:00,17.238615,40.5102858043867,4.030953681339078,completed,trending,87,4.333333333333333
DOTUSDT,short,2022-01-24 05:50:00,17.541225,2022-01-24 10:50:00,16.231111499999997,40.62776686753685,4.625208000521639,completed,trending,85,5.0
SOLUSDT,short,2022-01-24 10:45:00,83.488235,2022-01-24 11:10:00,87.012926,-14.28290525387996,-4.276921548850553,stopped,trending,88,0.4166666666666667
DOGEUSDT,short,2022-01-24 11:05:00,0.128605665,2022-01-24 14:40:00,0.13271258,-15.07649257247531,-3.2482790910882415,stopped,trending,86,3.5833333333333335
ADAUSDT,short,2022-01-24 11:05:00,0.9820087500000001,2022-01-24 15:30:00,1.0220209999999998,-14.883075057927408,-4.129631027472998,stopped,trending,86,4.416666666666667
BTCUSDT,short,2022-01-24 11:10:00,33834.924075,2022-01-24 15:30:00,34256.3341495375,227.4910615380933,0.6723557618566735,stopped,high_volatility,88,4.333333333333333
ADAUSDT,short,2022-01-25 07:30:00,1.00919515,2022-01-25 08:15:00,1.0309298999999998,-12.011929648526394,-2.208253157330354,stopped,trending,85,0.75
XLMUSDT,short,2022-01-25 08:25:00,0.19001494500000002,2022-01-25 10:05:00,0.19311292,-22.022564902500278,-1.6848251191767964,stopped,trending,87,1.6666666666666667
VETUSDT,short,2022-01-25 11:45:00,0.052483745000000005,2022-01-25 12:40:00,0.05330324999999999,-21.898798691919893,-1.6158669482331796,stopped,trending,89,0.9166666666666666
SOLUSDT,short,2022-01-25 11:45:00,91.91402,2022-01-25 14:05:00,91.86792511896998,-0.0282099532168531,-0.003836459499983395,stopped,trending,87,2.3333333333333335
HBARUSDT,short,2022-01-26 03:00:00,0.213283305,2022-01-26 04:00:00,0.2131763434225425,-0.052261803887041824,-0.0038364594999929537,stopped,trending,86,1.0
ZECUSDT,short,2022-01-26 15:15:00,94.11292,2022-01-26 18:50:00,94.13637764530999,13.294617762928864,1.4126240863559287,stopped,trending,92,3.5833333333333335
UNIUSDT,short,2022-01-26 16:00:00,11.144425000000002,2022-01-26 19:00:00,11.380368999999998,-21.056235411059685,-2.171719890258998,stopped,trending,91,3.0
LINKUSDT,short,2022-01-26 16:05:00,16.125933,2022-01-26 19:00:00,16.3247749665,8.58542170133969,1.004525373536666,stopped,trending,92,2.9166666666666665
AAVEUSDT,short,2022-01-26 16:05:00,158.23084500000002,2022-01-26 19:00:00,160.0403029225,7.236713116527422,0.9147032130843289,stopped,trending,86,2.9166666666666665
AAVEUSDT,short,2022-01-26 19:10:00,157.10141000000002,2022-01-27 02:00:00,140.52022499999998,41.26427089700012,6.56650231481056,completed,trending,86,6.833333333333333
UNIUSDT,short,2022-01-26 19:50:00,11.112441,2022-01-27 02:05:00,10.094044499999999,33.51073509187958,5.6898211707175905,completed,high_volatility,85,6.25
ZECUSDT,short,2022-01-26 19:45:00,92.67364,2022-01-27 02:30:00,83.423691,28.741222998387556,6.202674891886745,completed,high_volatility,89,6.75
DOTUSDT,short,2022-01-27 02:30:00,17.3423245,2022-01-27 10:10:00,17.86785,-24.113649772187944,-3.085124183410364,stopped,trending,85,7.666666666666667
DOGEUSDT,short,2022-01-27 02:45:00,0.14046973000000001,2022-01-27 13:05:00,0.14367352999999997,-24.527425321554077,-2.3353918884872567,stopped,trending,85,10.333333333333334
ADAUSDT,short,2022-01-27 02:50:00,1.03138405,2022-01-27 14:00:00,1.0634624,-24.081687790076227,-3.16506334778979,stopped,trending,85,11.166666666666666
BTCUSDT,short,2022-01-28 10:00:00,36508.886425000004,2022-01-28 13:35:00,36984.527579999994,-25.021465543080904,-1.357161023794059,stopped,trending,87,3.5833333333333335
AVAXUSDT,short,2022-01-28 10:45:00,63.308330000000005,2022-01-28 15:50:00,64.740676,-23.761101970849772,-2.3171030283376424,stopped,trending,93,5.083333333333333
XRPUSDT,short,2022-01-28 14:10:00,0.5979009,2022-01-28 15:50:00,0.6040934899999999,-22.985912167652895,-1.0900014509595057,stopped,trending,88,1.6666666666666667
ADAUSDT,short,2022-01-28 10:30:00,1.021489,2022-01-28 16:10:00,1.0420409999999998,-23.96806479069729,-2.0665081170722037,stopped,trending,91,5.666666666666667
LINKUSDT,short,2022-01-26 19:10:00,15.952020000000001,2022-01-28 20:40:00,15.96797202,28.13839595086345,4.522921436115437,stopped,trending,96,49.5
LTCUSDT,short,2022-01-29 15:30:00,108.86554000000001,2022-01-29 18:45:00,110.44032999999999,-21.242033603699724,-1.5009364624471424,stopped,trending,91,3.25
XLMUSDT,short,2022-01-30 16:00:00,0.199190355,2022-01-31 00:40:00,0.19186588499999999,44.75202143998981,2.2394469466857623,completed,trending,87,8.666666666666666
LTCUSDT,short,2022-01-30 16:00:00,110.42476,2022-01-31 00:40:00,106.40317499999999,44.69080373515587,2.2176876302878146,completed,trending,96,8.666666666666666
FILUSDT,short,2022-01-30 16:05:00,20.245872000000002,2022-01-31 00:40:00,19.267629,45.216105740856165,2.9630307211811053,completed,trending,96,8.583333333333334
HBARUSDT,short,2022-01-30 16:00:00,0.22074957,2022-01-31 00:45:00,0.21213601499999998,44.889571196310314,2.3815144759081615,completed,trending,91,8.75
XRPUSDT,short,2022-01-31 00:40:00,0.5899049,2022-01-31 11:55:00,0.5896090626926499,-0.0613951598518509,-0.0038364594999906036,stopped,trending,87,11.25
BNBUSDT,short,2022-01-31 00:40:00,370.37472,2022-01-31 14:10:00,375.34497,-25.44748145423783,-1.3963140670885863,stopped,trending,87,13.5
SOLUSDT,short,2022-01-31 00:45:00,90.61467,2022-01-31 14:40:00,92.40931699999999,-24.98053765392293,-2.0350606325553944,stopped,trending,87,13.916666666666666
DOGEUSDT,short,2022-01-31 00:40:00,0.137801065,2022-01-31 15:00:00,0.13968955,-25.384528236424245,-1.4248129838836843,stopped,trending,91,14.333333333333334
AAVEUSDT,long,2022-01-31 13:00:00,146.55324,2022-01-31 16:15:00,155.02245,41.74581260384013,3.5606354219667997,completed,trending,87,3.25
ETHUSDT,long,2022-02-01 13:30:00,2771.6051099999995,2022-02-01 15:00:00,2733.3239399999998,-39.76750084349975,-1.4348184270557849,stopped,trending,85,1.5
VETUSDT,short,2022-02-02 13:05:00,0.055832070000000004,2022-02-02 14:45:00,0.053818896,46.91101685127682,2.194230939070515,completed,trending,85,1.6666666666666667
DOGEUSDT,short,2022-02-02 13:15:00,0.144197865,2022-02-02 14:45:00,0.14017005,46.25416063598782,1.6843968443048831,completed,trending,86,1.5
UNIUSDT,short,2022-02-02 14:15:00,11.178408,2022-02-02 14:45:00,10.681338,47.35430981413342,2.7251135887686297,completed,trending,86,0.5
