symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours
ZECUSDT,long,2025-06-03 04:05:00,54.72735,2025-06-03 06:15:00,53.89605,-22.92513945405129,-1.6281491247063833,stopped,trending,94,2.1666666666666665
QNTUSDT,long,2025-06-03 18:20:00,114.13704,2025-06-03 21:10:00,112.30758,-22.499262185058384,-1.711981089574425,stopped,trending,88,2.8333333333333335
ZECUSDT,long,2025-06-03 21:35:00,55.297635,2025-06-04 00:30:00,54.048897000000004,-21.41492783065587,-2.3669702919482836,stopped,trending,89,2.9166666666666665
TAOUSDT,short,2025-06-03 21:45:00,386.66657000000004,2025-06-04 01:05:00,393.27287999999993,-22.13105985979625,-1.8194685662895278,stopped,trending,85,3.3333333333333335
POLUSDT,short,2025-06-03 22:15:00,0.21459265000000002,2025-06-04 01:05:00,0.21711689999999997,-23.39451048925985,-1.28694540679746,stopped,trending,85,2.8333333333333335
VETUSDT,short,2025-06-03 22:15:00,0.024631678,2025-06-04 01:05:00,0.024950926,-23.012091245672906,-1.4067999435523542,stopped,trending,85,2.8333333333333335
TRXUSDT,long,2025-06-09 00:05:00,0.281670765,2025-06-09 02:25:00,0.28369808,27.370418773519297,0.323501167613202,completed,trending,85,2.3333333333333335
QNTUSDT,long,2025-06-09 00:15:00,119.06950499999999,2025-06-09 02:30:00,117.86202,-22.89560546328955,-1.123543210119158,stopped,trending,94,2.25
DOTUSDT,short,2025-06-09 00:35:00,4.0229875,2025-06-09 09:25:00,4.020969971768749,11.211266374310098,0.44108363938837614,stopped,trending,88,8.833333333333334
ARBUSDT,short,2025-06-09 00:55:00,0.34232875000000007,2025-06-09 09:30:00,0.34437840937499997,5.8732075705647295,0.31387338079169796,stopped,trending,88,8.583333333333334
VETUSDT,short,2025-06-09 02:50:00,0.023906041,2025-06-09 09:30:00,0.024031528020499994,5.260842075404279,0.23895927276023995,stopped,trending,85,6.666666666666667
