symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
XLMUSDT,long,2023-11-05 15:00:00,0.12514254,2023-11-05 20:50:00,0.12520492355618998,-0.7655012332056007,-0.06017741750001426,stopped,trending,88,5.833333333333333,London Session + NY Session,97.0,28.664112739018638,0.007590163379783001
FILUSDT,long,2023-11-05 14:50:00,4.0750365,2023-11-05 21:20:00,4.07706790569525,-0.6694647217120255,-0.06017741750001201,stopped,trending,85,6.5,London Session + NY Session,98.0,28.021401831400112,0.04970250271302707
DOGEUSDT,long,2023-11-05 14:50:00,0.07021509000000001,2023-11-05 21:45:00,0.07025009222236502,-0.8156640321571873,-0.0601774174999892,stopped,trending,85,6.916666666666667,London Session + NY Session,95.0,31.027086442309873,0.021354011108356902
ALGOUSDT,long,2023-11-05 14:30:00,0.11855924999999999,2023-11-06 10:15:00,0.126686625,41.165105997582145,4.178234116865633,completed,trending,85,19.75,London Session + NY Session,97.0,29.85795235738885,0.024510052591245172
XRPUSDT,long,2023-11-06 10:00:00,0.6891443999999999,2023-11-06 14:00:00,0.7264565900000001,45.21574834544856,3.2729422538186683,completed,trending,90,4.0,London Session,64.0,32.662980914568536,0.1625450347450691
XLMUSDT,long,2023-11-06 11:10:00,0.13069531499999998,2023-11-06 16:20:00,0.13056461968499997,29.997260753638937,1.7276846467753373,stopped,trending,88,5.166666666666667,London Session,56.99999999999999,30.9662923261173,0.08212290108555802
ADAUSDT,long,2023-11-06 12:00:00,0.3515757,2023-11-06 19:20:00,0.365866975,40.79368443185894,2.424890542797757,completed,trending,89,7.333333333333333,London Session,23.0,32.25658500229188,0.04987876759982984
DOGEUSDT,long,2023-11-06 14:15:00,0.073026495,2023-11-06 23:55:00,0.07652172,42.05383972621671,2.878203651719161,completed,trending,94,9.666666666666666,London Session + NY Session,86.0,25.391194815701905,0.11666292761846979
LINKUSDT,long,2023-11-07 00:10:00,12.923458499999999,2023-11-07 02:30:00,12.92990084406225,-0.6610453040436153,-0.06017741749999592,stopped,trending,86,2.3333333333333335,Asian Session,72.0,33.46213889741571,0.023098504814508633
APTUSDT,long,2023-11-07 00:00:00,7.391693999999999,2023-11-07 02:45:00,7.3843023059999995,29.187601124932456,1.9261963776211688,stopped,trending,96,2.75,Asian Session,88.0,33.24182840317957,0.24196667203526995
LTCUSDT,long,2023-11-06 11:10:00,72.59628,2023-11-07 02:55:00,72.52368372,29.213042726707865,1.3308414300406468,stopped,trending,88,15.75,London Session,57.99999999999999,27.531692318985574,0.05474614998610901
AAVEUSDT,long,2023-11-07 03:00:00,98.54925,2023-11-07 07:00:00,97.10592187499999,9.311672620874994,1.1810937958527075,stopped,trending,91,4.0,Asian Session,96.0,45.27853273807607,0.1761989951783871
APTUSDT,long,2023-11-07 03:15:00,7.458727499999999,2023-11-07 07:30:00,7.2739188,-23.535221966729953,-2.5863883010205106,stopped,trending,85,4.25,Asian Session,98.0,29.930398814807553,0.0211103310149324
