symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
ADAUSDT,long,2023-04-03 04:20:00,0.37728854999999994,2023-04-03 07:25:00,0.3900049,36.60408339649294,1.9884976984658174,completed,trending,88,3.0833333333333335,Asian Session,68.0,28.785300976170436,0.004294819533739339
XMRUSDT,long,2023-04-03 10:35:00,161.2806,2023-04-03 12:25:00,159.73011,-25.29346095159304,-1.0708330019233538,stopped,trending,85,1.8333333333333333,London Session,31.0,27.34428373663129,0.0149042953320157
HBARUSDT,long,2023-04-03 10:45:00,0.07224610499999999,2023-04-03 12:25:00,0.071062866,-23.11215558370537,-1.7468885472095543,stopped,trending,85,1.6666666666666667,London Session,20.0,28.60672797453361,0.04949491249483475
BTCUSDT,long,2023-04-03 10:50:00,28334.260049999997,2023-04-03 12:25:00,28089.712170000003,-25.932178190245594,-0.9726072402621103,stopped,trending,85,1.5833333333333333,London Session,86.0,46.253196568776886,0.051172381828466826
XLMUSDT,long,2023-04-03 10:15:00,0.108544245,2023-04-03 15:00:00,0.10794906537749999,6.0238686302774225,0.26547905639417646,stopped,trending,85,4.75,London Session,13.0,30.527375878434782,0.08203815876317157
APTUSDT,short,2023-04-04 00:30:00,11.266364000000001,2023-04-04 08:50:00,11.465454,-19.889694990599832,-1.8780903927833166,stopped,trending,87,8.333333333333334,Asian Session,56.00000000000001,25.805918614439616,0.09934648173461076
ETHUSDT,long,2023-04-04 09:10:00,1821.0200549999997,2023-04-04 11:10:00,1859.3598550000002,37.7607622372248,1.1941055936558758,completed,trending,94,2.0,London Session,31.0,25.593842298830857,0.04039888504752766
ADAUSDT,long,2023-04-04 12:35:00,0.3973986,2023-04-04 13:40:00,0.39231729,-21.02567205497402,-1.3879399020278393,stopped,trending,88,1.0833333333333333,London Session,21.0,37.042830268767204,0.05389483142369946
FILUSDT,short,2023-04-04 13:45:00,5.6201885,2023-04-04 14:40:00,5.6529915942499995,5.456245418107841,0.2987168035437213,stopped,trending,97,0.9166666666666666,London Session + NY Session,72.0,33.54189701704886,0.03113709202879935
DOGEUSDT,long,2023-04-04 07:25:00,0.099139545,2023-04-04 15:10:00,0.095433471,-18.70701541307275,-3.846183839960119,stopped,trending,85,7.75,Asian Session,56.00000000000001,26.859907890679548,0.16910810861398545
BTCUSDT,long,2023-04-04 11:30:00,28255.02045,2023-04-04 15:15:00,27994.89708,-24.90694794704718,-1.0301207360885176,stopped,trending,88,3.75,London Session,70.0,33.16921626652994,0.03747841338222736
LTCUSDT,long,2023-04-04 11:40:00,93.356655,2023-04-04 15:15:00,92.324583,-23.973666092341848,-1.2149071546104553,stopped,trending,85,3.5833333333333335,London Session,41.0,25.865587516621577,0.0618600669990936
FILUSDT,short,2023-04-04 14:40:00,5.6201885,2023-04-04 23:15:00,5.617369975467249,-1.1027795022319644,-0.05982241749998223,stopped,trending,86,8.583333333333334,London Session + NY Session,64.0,31.35203044266916,0.015738837180488643
