symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours
APTUSDT,short,2025-07-31 17:15:00,4.47386195,2025-08-01 00:50:00,4.225211549999999,39.760529412383995,3.3663994919646543,completed,trending,85,7.583333333333333
DOTUSDT,short,2025-07-31 22:35:00,3.6751615,2025-08-01 02:35:00,3.7090360807499994,7.408187127649552,0.6358815927284917,stopped,trending,87,4.0
XMRUSDT,short,2025-07-31 11:55:00,310.20482000000004,2025-08-01 14:00:00,299.58972,37.65907771965048,2.0233447543707026,completed,trending,89,26.083333333333332
AAVEUSDT,short,2025-08-01 00:55:00,260.11987500000004,2025-08-01 14:20:00,259.9894248826875,13.090937986754241,1.2581639510201055,stopped,trending,96,13.416666666666666
XMRUSDT,short,2025-08-01 14:00:00,299.35025,2025-08-01 14:20:00,303.18287999999995,-20.820116107499686,-1.391020458977381,stopped,trending,91,0.3333333333333333
JUPUSDT,short,2025-08-01 03:10:00,0.4823587,2025-08-01 14:30:00,0.48211679711194994,14.01629013885495,1.619722160592155,stopped,trending,88,11.333333333333334
ZECUSDT,short,2025-08-01 00:50:00,36.92153,2025-08-01 16:05:00,36.903013852704994,13.418504881752222,1.253217471995358,stopped,trending,88,15.25
XMRUSDT,short,2025-08-01 14:20:00,303.038405,2025-08-01 18:05:00,302.88643123989243,-0.9064244991218026,-0.05982241749997348,stopped,trending,96,3.75
TONUSDT,long,2025-08-01 19:35:00,3.61710765,2025-08-01 22:20:00,3.5181783,-22.010704056314935,-2.843535974731073,stopped,trending,88,2.75
JUPUSDT,short,2025-08-01 20:30:00,0.45767105,2025-08-02 04:25:00,0.45744152796842497,14.42581896022765,1.731871429047399,stopped,trending,89,7.916666666666667
DOTUSDT,short,2025-08-01 19:00:00,3.5752115,2025-08-02 04:35:00,3.61476690575,8.334479309890952,0.8208397778262586,stopped,trending,89,9.583333333333334
FILUSDT,short,2025-08-01 19:00:00,2.314842,2025-08-02 06:15:00,2.313681106737,14.14943504089016,1.3375238846062711,stopped,trending,89,11.25
TRXUSDT,long,2025-08-02 05:45:00,0.32800392,2025-08-02 06:25:00,0.32613354,-29.540641117338065,-0.6799173628778599,stopped,trending,86,0.6666666666666666
POLUSDT,short,2025-08-01 22:20:00,0.19676157000000002,2025-08-02 07:20:00,0.196662894072645,-0.6034864954660677,-0.059822417499990545,stopped,trending,87,9.0
TRXUSDT,long,2025-08-02 07:15:00,0.326393115,2025-08-02 07:35:00,0.3265558219678275,-2.1185316237868577,-0.06017741750000084,stopped,trending,88,0.3333333333333333
XMRUSDT,short,2025-08-02 07:20:00,293.59313000000003,2025-08-02 07:40:00,296.55625999999995,-23.01398515149945,-1.1198191744132164,stopped,trending,93,0.3333333333333333
AAVEUSDT,short,2025-08-02 19:40:00,249.75506000000001,2025-08-02 23:35:00,249.62980783740997,-0.5976380588821251,-0.05982241749998229,stopped,trending,87,3.9166666666666665
ARBUSDT,short,2025-08-02 19:40:00,0.3688155,2025-08-02 23:35:00,0.36863053902674997,-0.5734286710099133,-0.05982241749998701,stopped,trending,87,3.9166666666666665
FILUSDT,short,2025-08-02 19:40:00,2.2658665,2025-08-02 23:35:00,2.26473016795025,-0.635727679164939,-0.05982241749999266,stopped,trending,85,3.9166666666666665
