symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session
ZECUSDT,short,2024-01-09 08:45:00,20.66966,2024-01-09 12:55:00,19.2606255,30.083177181750056,4.158362295509465,completed,trending,94,4.166666666666667,Asian Session + London Session
XRPUSDT,short,2024-01-09 09:25:00,0.56621675,2024-01-09 18:05:00,0.5692570633749999,4.117763768442824,0.2519894673854158,stopped,trending,88,8.666666666666666,London Session
HBARUSDT,short,2024-01-09 21:00:00,0.07594201,2024-01-09 21:10:00,0.07759752,-20.564548727788488,-2.2911649843084203,stopped,trending,88,0.16666666666666666,NY Session
UNIUSDT,short,2024-01-09 21:05:00,5.756120500000001,2024-01-09 21:10:00,5.874668799999999,-20.615963628974793,-2.1706500778605786,stopped,trending,88,0.08333333333333333,NY Session
BTCUSDT,long,2024-01-09 13:15:00,46776.9768,2024-01-09 21:15:00,46422.5993316,128.8699681883165,0.2754987111273008,stopped,high_volatility,94,8.0,London Session + NY Session
DOGEUSDT,short,2024-01-09 21:20:00,0.07848074000000001,2024-01-09 22:15:00,0.081055975,-20.755267626190463,-3.393163970230142,stopped,trending,85,0.9166666666666666,NY Session
ARBUSDT,long,2024-01-09 21:15:00,1.6701346499999998,2024-01-10 00:10:00,1.8639675500000001,41.742180559959095,7.161404734103343,completed,trending,85,2.9166666666666665,NY Session
XMRUSDT,short,2024-01-09 21:45:00,144.777575,2024-01-10 07:35:00,147.87772999999999,-19.566692506499834,-2.252500373590297,stopped,high_volatility,94,9.833333333333334,NY Session
ARBUSDT,long,2024-01-10 01:30:00,1.8960475499999998,2024-01-10 12:55:00,1.8955721160768375,13.995604100159508,3.075609421504115,stopped,trending,88,11.416666666666666,Asian Session
DOGEUSDT,short,2024-01-09 22:45:00,0.078650655,2024-01-10 17:40:00,0.07861121169651748,-0.31020541806134233,-0.059822417499978374,stopped,trending,93,18.916666666666668,Off-Hours
HBARUSDT,short,2024-01-10 17:00:00,0.07618189,2024-01-10 19:20:00,0.07799792,-23.791917340856347,-2.4951191096729106,stopped,trending,85,2.3333333333333335,NY Session
ETHUSDT,long,2024-01-10 16:15:00,2433.606195,2024-01-10 20:10:00,2434.8193476882075,-0.7230056606775744,-0.06017741749999471,stopped,trending,85,3.9166666666666665,London Session + NY Session
BTCUSDT,long,2024-01-10 18:05:00,46140.258599999994,2024-01-10 20:10:00,45303.53112,-24.380674717613996,-1.9224460184234733,stopped,trending,88,2.0833333333333335,NY Session
BTCUSDT,long,2024-01-11 13:30:00,47079.127799999995,2024-01-11 14:45:00,48773.54103000001,43.46891558291966,2.1324681899243556,completed,trending,86,1.25,London Session + NY Session
ETHUSDT,long,2024-01-11 15:15:00,2650.7547149999996,2024-01-11 15:40:00,2609.76762,-24.810889631542633,-1.6553920298977758,stopped,trending,92,0.4166666666666667,London Session + NY Session
SUIUSDT,long,2024-01-11 15:55:00,1.00360155,2024-01-11 20:15:00,1.1450272,46.301377089000944,8.72848638934446,completed,trending,88,4.333333333333333,London Session + NY Session
SUIUSDT,long,2024-01-11 20:45:00,1.09524735,2024-01-12 03:45:00,1.095793330803975,-0.1364319550867192,-0.06017741750000514,stopped,trending,92,7.0,NY Session
ARBUSDT,long,2024-01-12 10:40:00,2.2881435,2024-01-12 15:35:00,2.28928413953475,13.871890212865077,1.7029519234262638,stopped,trending,89,4.916666666666667,London Session
ETHUSDT,long,2024-01-12 12:35:00,2656.58763,2024-01-12 15:55:00,2637.258916185,11.759839608424203,0.4426671070671289,stopped,trending,88,3.3333333333333335,London Session
ARBUSDT,long,2024-01-12 16:00:00,2.3251619999999997,2024-01-12 16:50:00,2.2639337999999998,-21.548244509219987,-2.7418391789475303,stopped,trending,88,0.8333333333333334,London Session + NY Session
SUIUSDT,long,2024-01-12 12:00:00,1.1769881999999998,2024-01-12 16:55:00,1.1204783999999999,-20.567332760279978,-4.908579935635714,stopped,trending,86,4.916666666666667,London Session
HBARUSDT,short,2024-01-12 18:00:00,0.081589185,2024-01-13 09:25:00,0.08154826802372249,13.823778806820076,1.743481270933429,stopped,trending,85,15.416666666666666,NY Session
DOGEUSDT,short,2024-01-12 18:00:00,0.081389285,2024-01-13 15:30:00,0.081470674285,27.72216111083738,2.8240769910635795,stopped,trending,85,21.5,NY Session
ALGOUSDT,short,2024-01-12 17:55:00,0.1909045,2024-01-13 17:30:00,0.19080876139324998,13.907319067019412,1.9599035146457375,stopped,trending,85,23.583333333333332,NY Session
APTUSDT,long,2024-01-13 14:05:00,9.9279615,2024-01-14 00:25:00,9.932910588807749,-0.3584634504657409,-0.0601774175000143,stopped,trending,88,10.333333333333334,London Session + NY Session
ZECUSDT,short,2024-01-14 02:00:00,23.278355,2024-01-14 05:05:00,23.266680904967497,-0.8773175070593828,-0.05982241749998356,stopped,trending,85,3.0833333333333335,Asian Session
HBARUSDT,short,2024-01-14 04:30:00,0.079969995,2024-01-14 05:30:00,0.08094286199999999,-23.87761999816069,-1.327209125560141,stopped,trending,81,1.0,Asian Session
ALGOUSDT,short,2024-01-14 05:05:00,0.18770610000000001,2024-01-14 05:55:00,0.19004986,-23.762359570513745,-1.3593195841797217,stopped,trending,87,0.8333333333333334,Asian Session
XRPUSDT,short,2024-01-14 19:45:00,0.5789104,2024-01-14 20:10:00,0.5823269452000001,3.1606341288196287,0.15770149490232185,stopped,high_volatility,87,0.4166666666666667,NY Session
AVAXUSDT,short,2024-01-14 18:00:00,37.2423695,2024-01-15 00:00:00,35.259620999999996,40.775936872470204,3.2202361908122032,completed,trending,92,6.0,NY Session
ZECUSDT,short,2024-01-15 00:00:00,22.898545000000002,2024-01-15 02:45:00,23.391367999999996,-21.767862990299758,-2.263385958147097,stopped,trending,86,2.75,Asian Session
ADAUSDT,short,2024-01-15 00:10:00,0.5299349,2024-01-15 03:25:00,0.53926873,-22.592148076030472,-1.8722850668072604,stopped,trending,88,3.25,Asian Session
DOGEUSDT,short,2024-01-14 19:00:00,0.081529215,2024-01-15 05:35:00,0.0814883280986775,12.769110660572384,0.7147032098973674,stopped,trending,85,10.583333333333334,NY Session
SUIUSDT,long,2024-01-15 03:00:00,1.2958475999999999,2024-01-15 10:45:00,1.4482755,42.62202307106334,7.260757449429255,completed,trending,89,7.75,Asian Session
APTUSDT,long,2024-01-15 04:05:00,10.012003499999999,2024-01-15 13:05:00,10.01699448374475,13.820424140763484,1.8405139578391725,stopped,trending,85,9.0,Asian Session
TRXUSDT,long,2024-01-15 11:15:00,0.11383689,2024-01-15 13:55:00,0.11313675000000001,-28.29005991458359,-0.7246996136313879,stopped,trending,89,2.6666666666666665,London Session
LINKUSDT,long,2024-01-15 13:50:00,15.8709315,2024-01-15 14:35:00,15.589395,-22.711815647699975,-1.8829372401676596,stopped,trending,85,0.75,London Session + NY Session
BNBUSDT,long,2024-01-15 13:00:00,318.21903,2024-01-15 14:55:00,313.42626,-20.56069963799985,-1.6152946319709298,stopped,trending,87,1.9166666666666667,London Session + NY Session
ARBUSDT,long,2024-01-16 05:00:00,2.1674832,2024-01-16 07:15:00,2.1353625000000003,-22.520184133154782,-1.5911202972645724,stopped,trending,89,2.25,Asian Session
SUIUSDT,long,2024-01-16 09:30:00,1.29654795,2024-01-16 12:20:00,1.2971942791530748,-0.8676147291306844,-0.060177417500004424,stopped,trending,86,2.8333333333333335,London Session
AVAXUSDT,short,2024-01-16 15:00:00,35.2693565,2024-01-16 16:05:00,35.90586999999999,-21.621115986399758,-1.9157136438681337,stopped,trending,86,1.0833333333333333,London Session + NY Session
QNTUSDT,short,2024-01-16 15:15:00,117.19137500000001,2024-01-16 17:00:00,119.06894999999999,-22.082699966249766,-1.7130255351556194,stopped,high_volatility,85,1.75,London Session + NY Session
DOTUSDT,short,2024-01-16 14:50:00,7.4432765000000005,2024-01-16 21:15:00,7.561553999999999,-22.142777435624776,-1.6999255203672563,stopped,trending,85,6.416666666666667,London Session + NY Session
BNBUSDT,long,2024-01-17 09:15:00,310.285065,2024-01-17 11:10:00,307.97171999999995,-27.647586694256322,-0.8551446817944739,stopped,trending,90,1.9166666666666667,London Session
LINKUSDT,long,2024-01-17 10:15:00,15.930961499999999,2024-01-17 13:25:00,15.93890308430775,-0.7257921094197993,-0.06017741749999203,stopped,trending,94,3.1666666666666665,London Session
BTCUSDT,short,2024-01-17 13:30:00,42617.580550000006,2024-01-17 14:45:00,42912.089219999994,-27.971919397823577,-0.8014297948537304,stopped,trending,81,1.25,London Session + NY Session
SOLUSDT,long,2024-01-17 12:05:00,101.2556025,2024-01-17 16:00:00,99.04485600000001,-22.65927960218908,-2.292131689379839,stopped,trending,85,3.9166666666666665,London Session
XRPUSDT,short,2024-01-17 12:00:00,0.57041465,2024-01-17 19:25:00,0.57098506465,24.381515422546663,0.6314043950332605,stopped,trending,89,7.416666666666667,London Session
XRPUSDT,short,2024-01-22 00:00:00,0.5476260500000001,2024-01-22 04:55:00,0.5375586450000001,38.75396993703904,1.027438406509352,completed,trending,92,4.916666666666667,Asian Session
XLMUSDT,short,2024-01-22 00:00:00,0.11564215,2024-01-22 08:30:00,0.11346670499999999,38.805642698229015,1.0520050872022055,completed,trending,85,8.5,Asian Session
APTUSDT,short,2024-01-22 00:00:00,8.4527715,2024-01-22 09:50:00,8.1630795,41.52393997799807,2.026419907763394,completed,trending,89,9.833333333333334,Asian Session
BTCUSDT,short,2024-01-22 08:45:00,40869.654950000004,2024-01-22 13:05:00,41061.092547475,5.259666167254009,0.18329821514544095,stopped,trending,86,4.333333333333333,Asian Session + London Session
APTUSDT,short,2024-01-22 09:50:00,8.2048955,2024-01-22 13:10:00,8.278517997749999,8.2785501665136,0.6123355860000698,stopped,trending,88,3.3333333333333335,London Session
FILUSDT,short,2024-01-22 13:45:00,5.2263855,2024-01-22 14:00:00,5.3031979,-25.03277374741206,-1.5805123994393389,stopped,trending,85,0.25,London Session + NY Session
SOLUSDT,short,2024-01-22 14:30:00,87.69213200000002,2024-01-23 08:10:00,82.01098499999999,45.33789585732339,3.945710803493204,completed,trending,92,17.666666666666668,London Session + NY Session
AVAXUSDT,short,2024-01-22 14:30:00,30.901541500000004,2024-01-23 08:10:00,28.982484,45.26147918833172,3.777374936125778,completed,trending,94,17.666666666666668,London Session + NY Session
ALGOUSDT,short,2024-01-22 05:05:00,0.16631680000000001,2024-01-23 08:35:00,0.15731862,43.53182996478318,3.2736554525460004,completed,trending,88,27.5,Asian Session
ZECUSDT,short,2024-01-23 08:25:00,22.078955,2024-01-23 13:50:00,20.916452999999997,32.33326801852512,3.1835615899280674,completed,trending,88,5.416666666666667,Asian Session + London Session
ADAUSDT,short,2024-01-23 16:00:00,0.4645676,2024-01-23 17:30:00,0.47217169999999997,-18.39022948297488,-1.7477126289048024,stopped,trending,85,1.5,London Session + NY Session
AVAXUSDT,short,2024-01-23 19:00:00,28.949518,2024-01-23 22:00:00,29.55953,-17.339183362799936,-2.21831664485743,stopped,trending,86,3.0,NY Session
XMRUSDT,short,2024-01-23 10:15:00,148.995465,2024-01-24 00:50:00,151.30114999999998,-17.295936967749878,-1.6583378146777707,stopped,trending,89,14.583333333333334,London Session
DOTUSDT,short,2024-01-24 12:50:00,6.5077445,2024-01-24 18:05:00,6.37008345,21.899725327830204,1.2018496537817476,completed,trending,89,5.25,London Session
SUIUSDT,long,2024-01-24 18:05:00,1.2913453499999998,2024-01-25 01:45:00,1.2500487,-12.125214350609951,-3.306196652003264,stopped,trending,89,7.666666666666667,NY Session
XRPUSDT,short,2024-01-25 05:15:00,0.5136430500000001,2024-01-25 10:50:00,0.5133854580104251,6.128698493755071,0.2830800484810774,stopped,trending,90,5.583333333333333,Asian Session
ETHUSDT,short,2024-01-25 13:30:00,2208.605145,2024-01-25 18:00:00,2210.8137501449996,28.674827709345834,0.8970587252688523,stopped,trending,90,4.5,London Session + NY Session
XRPUSDT,short,2024-01-25 13:30:00,0.5089454,2024-01-25 18:10:00,0.5111032927,4.885671600865447,0.1392312366920963,stopped,trending,91,4.666666666666667,London Session + NY Session
LTCUSDT,short,2024-01-25 18:40:00,65.337315,2024-01-25 20:10:00,65.884819,-29.65447625879738,-0.948426138570263,stopped,trending,85,1.5,NY Session
LINKUSDT,short,2024-01-25 10:55:00,13.846073500000001,2024-01-25 21:00:00,13.8599195735,15.000608567259121,1.305281412105151,stopped,trending,85,10.083333333333334,London Session
SUIUSDT,long,2024-01-25 18:00:00,1.1791893,2024-01-25 22:05:00,1.17977712586605,15.660790441375829,1.084859837679325,stopped,trending,87,4.083333333333333,NY Session
SUIUSDT,long,2024-01-26 12:30:00,1.2412203,2024-01-26 16:25:00,1.32603665,43.90828990537062,4.166678224204047,completed,trending,87,3.9166666666666665,London Session
LINKUSDT,short,2024-01-26 17:15:00,14.180906000000002,2024-01-26 19:55:00,14.173794275641,-1.2725041188901856,-0.05982241749999073,stopped,trending,86,2.6666666666666665,NY Session
TRXUSDT,long,2024-01-26 05:00:00,0.1136568,2024-01-27 00:55:00,0.115692125,43.66451153868799,0.9942228505025695,completed,trending,72,19.916666666666668,Asian Session
TRXUSDT,long,2024-01-27 02:30:00,0.115607775,2024-01-27 05:00:00,0.114885,-30.09601752593232,-0.7348519822736792,stopped,trending,85,2.5,Asian Session
SUIUSDT,long,2024-01-27 13:00:00,1.3854924,2024-01-27 13:25:00,1.3861830679614,-1.0805445955884228,-0.060177417499996486,stopped,trending,87,0.4166666666666667,London Session + NY Session
SUIUSDT,long,2024-01-28 03:00:00,1.4217104999999999,2024-01-28 07:50:00,1.4074463947499998,8.447710261605069,0.7193624955779527,stopped,trending,89,4.833333333333333,Asian Session
ALGOUSDT,short,2024-01-28 13:15:00,0.16491750000000002,2024-01-29 01:25:00,0.16595453875,6.95981365298222,0.3448140346499162,stopped,trending,86,12.166666666666666,London Session + NY Session
ZECUSDT,short,2024-01-28 13:20:00,22.428780000000003,2024-01-29 02:10:00,22.41753196683,13.854463091206416,0.7353680602294194,stopped,trending,87,12.833333333333334,London Session + NY Session
QNTUSDT,short,2024-01-28 13:50:00,107.10642,2024-01-29 03:20:00,107.05270613036998,13.230220716453934,0.6501266741332167,stopped,trending,88,13.5,London Session + NY Session
XRPUSDT,short,2024-01-29 08:00:00,0.5243377,2024-01-29 10:00:00,0.5282276999999999,-28.75297318097896,-0.8522963292549512,stopped,trending,81,2.0,Asian Session + London Session
TRXUSDT,long,2024-01-29 09:00:00,0.11357675999999998,2024-01-29 12:10:00,0.11301686999999999,-33.14565779352268,-0.6026906353905441,stopped,trending,85,3.1666666666666665,London Session
SUIUSDT,long,2024-01-29 03:30:00,1.4040016499999999,2024-01-29 14:30:00,1.4047015448225249,15.090604130650629,1.490746311903293,stopped,trending,85,11.0,Asian Session
QNTUSDT,short,2024-01-29 14:35:00,104.84755000000001,2024-01-29 15:50:00,106.02591999999999,-24.592657761499478,-1.2345070614429925,stopped,trending,94,1.25,London Session + NY Session
HBARUSDT,short,2024-01-29 15:05:00,0.071734115,2024-01-29 15:50:00,0.07254247,-25.588157784443656,-1.237496443289217,stopped,trending,88,0.75,London Session + NY Session
SUIUSDT,long,2024-01-30 03:15:00,1.6141066499999999,2024-01-30 12:30:00,1.567431,-17.287901967577444,-3.0001422587224855,stopped,trending,92,9.25,Asian Session
HBARUSDT,short,2024-01-31 01:30:00,0.072373795,2024-01-31 14:10:00,0.069418692,42.59168268941838,2.439765825247944,completed,trending,85,12.666666666666666,Asian Session
ALGOUSDT,short,2024-01-31 14:15:00,0.15892050000000002,2024-01-31 15:35:00,0.16134117999999997,-24.119300606111565,-1.6340396135174209,stopped,trending,92,1.3333333333333333,London Session + NY Session
QNTUSDT,short,2024-01-31 01:30:00,104.437755,2024-01-31 16:30:00,104.38537946586749,13.022389790733975,0.8906460114334526,stopped,trending,88,15.0,Asian Session
ZECUSDT,short,2024-01-31 15:40:00,21.96901,2024-01-31 19:35:00,21.957992541484998,-0.9725370733282408,-0.05982241749998777,stopped,trending,86,3.9166666666666665,London Session + NY Session
FILUSDT,short,2024-01-31 01:15:00,5.1344315,2024-01-31 21:25:00,4.8958467,42.89278378522795,2.7939631947957597,completed,trending,90,20.166666666666668,Asian Session
ZECUSDT,short,2024-01-31 21:30:00,21.599195,2024-02-01 17:20:00,21.5883630037075,-0.6589791910863776,-0.05982241749998931,stopped,trending,86,19.833333333333332,NY Session
XRPUSDT,short,2024-01-31 21:15:00,0.5067465,2024-02-01 17:30:00,0.5064923666302499,14.002634395525988,0.9189366307762856,stopped,trending,87,20.25,NY Session
QNTUSDT,short,2024-02-01 19:00:00,101.38928,2024-02-01 19:40:00,102.64254,-24.578595017999955,-1.3467671345530785,stopped,trending,85,0.6666666666666666,NY Session
HBARUSDT,short,2024-01-31 21:15:00,0.07020488,2024-02-01 21:05:00,0.07016967225267999,14.259696480200128,1.1091326368309646,stopped,trending,87,23.833333333333332,NY Session
XRPUSDT,short,2024-02-01 21:00:00,0.5069464,2024-02-02 00:15:00,0.5066921663804,-1.6233914194901884,-0.05982241750000492,stopped,trending,86,3.25,NY Session
HBARUSDT,short,2024-02-02 01:00:00,0.07007494500000001,2024-02-02 04:20:00,0.07003980241508251,-1.245710355394041,-0.05982241749999258,stopped,trending,90,3.3333333333333335,Asian Session
TRXUSDT,long,2024-02-02 02:15:00,0.116027985,2024-02-02 06:40:00,0.11784105000000002,31.477125421795463,0.8516640955843653,completed,high_volatility,80,4.416666666666667,Asian Session
QNTUSDT,short,2024-02-02 06:35:00,102.438755,2024-02-02 07:25:00,103.42331999999998,-26.3469393899994,-1.0716541227487342,stopped,trending,85,0.8333333333333334,Asian Session
SOLUSDT,long,2024-02-02 08:35:00,100.566258,2024-02-02 13:35:00,99.828200871,7.220645269767668,0.4487492508277272,stopped,trending,89,5.0,Asian Session + London Session
LINKUSDT,long,2024-02-02 00:30:00,17.3756835,2024-02-02 15:15:00,18.6116895,44.48002669722,4.338814974271372,completed,trending,87,14.75,Asian Session
DOGEUSDT,short,2024-02-02 15:00:00,0.0789605,2024-02-02 15:55:00,0.07951643699999998,-28.852650783176788,-0.8144569947631772,stopped,trending,85,0.9166666666666666,London Session + NY Session
XRPUSDT,short,2024-02-02 14:05:00,0.50104935,2024-02-02 16:00:00,0.5051046,-27.743980728450396,-0.9197965574648618,stopped,trending,90,1.9166666666666667,London Session + NY Session
LINKUSDT,long,2024-02-02 16:25:00,18.581286,2024-02-02 19:30:00,18.083898,-22.772369452799882,-2.7853500086054184,stopped,trending,85,3.0833333333333335,London Session + NY Session
XLMUSDT,short,2024-02-03 07:30:00,0.109675135,2024-02-03 10:20:00,0.11024012999999999,-17.64739437745986,-0.6254365638574184,stopped,trending,93,2.8333333333333335,Asian Session
LINKUSDT,long,2024-02-03 10:40:00,17.942967,2024-02-03 16:05:00,17.9519115690495,-0.5290830940103609,-0.060177417499997374,stopped,trending,85,5.416666666666667,London Session
HBARUSDT,short,2024-02-03 14:00:00,0.06897549500000001,2024-02-03 17:40:00,0.0692349132475,3.823925371183792,0.0908151832320349,stopped,trending,90,3.6666666666666665,London Session + NY Session
DOGEUSDT,short,2024-02-04 01:00:00,0.07860068,2024-02-04 01:55:00,0.07902995099999999,-30.833722571859823,-0.6564419634155597,stopped,trending,85,0.9166666666666666,Asian Session
TRXUSDT,long,2024-02-03 15:15:00,0.11719856999999999,2024-02-04 09:15:00,0.11669319,-37.90098505080175,-0.540979696253961,stopped,trending,75,18.0,London Session + NY Session
FILUSDT,short,2024-02-04 09:15:00,4.989504,2024-02-04 09:30:00,5.026421399999999,-26.983037104919497,-0.8503081462606144,stopped,trending,85,0.25,London Session
QNTUSDT,short,2024-02-04 03:30:00,101.26934,2024-02-04 16:35:00,102.19209,-25.866344662499838,-1.0216851284900184,stopped,trending,90,13.083333333333334,Asian Session
HBARUSDT,short,2024-02-04 01:15:00,0.06888554,2024-02-04 17:45:00,0.069578509,-25.825653292527157,-1.116524929542545,stopped,trending,85,16.5,Asian Session
LINKUSDT,long,2024-02-05 06:15:00,18.573282,2024-02-05 11:50:00,19.621184500000002,40.62129058944012,3.4173156120711563,completed,trending,87,5.583333333333333,Asian Session
AAVEUSDT,short,2024-02-05 11:50:00,85.007475,2024-02-05 13:15:00,85.517432,-28.37604784595,-0.7102265993078843,stopped,trending,86,1.4166666666666667,London Session
QNTUSDT,short,2024-02-05 08:45:00,101.939005,2024-02-05 13:20:00,102.75264999999999,-25.008086076749837,-0.9086074660528558,stopped,trending,88,4.583333333333333,Asian Session + London Session
SUIUSDT,long,2024-02-05 08:50:00,1.51805865,2024-02-05 13:40:00,1.6017987,41.09910281950806,3.338281352173058,completed,trending,79,4.833333333333333,Asian Session + London Session
DOGEUSDT,short,2024-02-05 14:15:00,0.07988004000000001,2024-02-05 20:40:00,0.07822909499999998,38.472180296211945,1.1710378563625063,completed,trending,85,6.416666666666667,London Session + NY Session
AAVEUSDT,short,2024-02-05 14:30:00,85.347305,2024-02-05 22:30:00,83.1005295,39.09108741660036,1.5267456274337097,completed,trending,95,8.0,London Session + NY Session
ADAUSDT,short,2024-02-05 22:35:00,0.48965505000000004,2024-02-05 23:55:00,0.49466416999999996,-25.27695683033365,-1.133552195775357,stopped,trending,87,1.3333333333333333,Off-Hours
FILUSDT,short,2024-02-05 14:30:00,5.01749,2024-02-06 01:10:00,5.022507489999999,24.18402467245786,0.7314028479050345,stopped,trending,92,10.666666666666666,London Session + NY Session
TRXUSDT,long,2024-02-05 20:50:00,0.11866930499999999,2024-02-06 08:45:00,0.121968985,40.46018111712216,1.6184800250578846,completed,trending,87,11.916666666666666,NY Session
ALGOUSDT,short,2024-02-06 05:00:00,0.1593203,2024-02-06 09:00:00,0.16059042999999998,-29.757140132468802,-0.9076564012872059,stopped,trending,79,4.0,Asian Session
TRXUSDT,long,2024-02-06 10:30:00,0.12230112,2024-02-06 12:20:00,0.12029958,-23.43343494575996,-1.7456670756571948,stopped,high_volatility,85,1.8333333333333333,London Session
ZECUSDT,short,2024-02-06 08:45:00,21.219385000000003,2024-02-06 13:05:00,20.457223499999998,42.500985766770235,2.130778749973208,completed,trending,92,4.333333333333333,Asian Session + London Session
DOTUSDT,short,2024-02-06 13:15:00,6.6856555,2024-02-06 14:15:00,6.7536469,-28.473180673293633,-1.1275336624808068,stopped,trending,85,1.0,London Session + NY Session
XRPUSDT,short,2024-02-06 08:20:00,0.5034481500000001,2024-02-06 15:20:00,0.505228799075,2.7826888837487846,0.06863603779346605,stopped,trending,87,7.0,Asian Session + London Session
DOGEUSDT,short,2024-02-06 13:15:00,0.07804096,2024-02-06 15:20:00,0.07856248399999999,-31.7281202114118,-0.7786371338845416,stopped,trending,85,2.0833333333333335,London Session + NY Session
