symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
ADAUSDT,short,2025-06-03 21:00:00,0.6817589500000001,2025-06-04 01:00:00,0.69268199,-20.543330247402796,-1.7130662556024943,stopped,early_trend,85,4.0,NY Session,75.0,31.526246677741586,0.08117471167170612
SUIUSDT,short,2025-06-03 21:05:00,3.2769607,2025-06-05 19:15:00,3.03281565,58.38048311604305,4.867605422014983,completed,early_trend,87,46.166666666666664,NY Session,66.0,20.39685560587847,0.09542101154887393
UNIUSDT,long,2025-06-10 23:30:00,8.507251499999999,2025-06-11 00:40:00,8.434982324249999,-0.5462174434982421,-0.044899370873020615,stopped,early_trend,90,1.1666666666666667,Off-Hours,69.0,25.950199389745574,0.2867973884639604
AAVEUSDT,long,2025-06-11 14:05:00,313.446645,2025-06-11 17:50:00,308.43126,-16.072253543249943,-1.7091961050500255,stopped,early_trend,85,3.75,London Session + NY Session,64.0,32.70225023320928,0.1120041957294026
JUPUSDT,short,2025-06-12 16:35:00,0.4515741,2025-06-12 17:40:00,0.4588083499999999,-20.760633572689844,-1.712888393621322,stopped,early_trend,89,1.0833333333333333,London Session + NY Session,71.0,25.180460889421266,0.07342644982113683
AAVEUSDT,long,2025-06-12 16:30:00,300.18001499999997,2025-06-12 19:45:00,297.6320774925,-0.5396229664382899,-0.04494161332145063,stopped,early_trend,91,3.25,London Session + NY Session,59.0,26.967857227798607,0.11372205165079172
FILUSDT,short,2025-06-14 17:00:00,2.394802,2025-06-14 22:00:00,2.4331306999999995,-20.53301555548483,-1.7113758458945527,stopped,early_trend,86,5.0,NY Session,56.00000000000001,25.960004492735543,0.04722626344201864
DOTUSDT,short,2025-06-14 17:05:00,3.7451265,2025-06-15 05:35:00,3.8051012999999996,-20.520776092799856,-1.7122899664403741,stopped,early_trend,88,12.5,NY Session,56.00000000000001,30.186958855305125,0.05938913734263079
TONUSDT,short,2025-06-14 14:50:00,2.9511237,2025-06-16 02:15:00,2.9983953999999997,-20.520837815029832,-1.7127013518613126,stopped,early_trend,85,35.416666666666664,London Session + NY Session,65.0,40.99198213182353,0.08158345455642488
POLUSDT,short,2025-06-14 17:00:00,0.19856067000000002,2025-06-16 05:25:00,0.20174153999999997,-20.545659777835176,-1.7128448526588604,stopped,early_trend,88,36.416666666666664,NY Session,52.0,27.498904058269854,0.047918642159679205
TAOUSDT,short,2025-06-18 13:50:00,342.838495,2025-06-18 14:00:00,348.32797999999997,-17.608879683749834,-1.7120675323376227,stopped,early_trend,92,0.16666666666666666,London Session + NY Session,62.0,35.106638851145625,0.036361381287874014
AVAXUSDT,short,2025-06-18 13:50:00,18.2758575,2025-06-18 14:10:00,18.56855,-19.40332929574985,-1.7124062393515467,stopped,early_trend,92,0.3333333333333333,London Session + NY Session,69.0,34.245669746087536,0.026353596618971745
