symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session
SUIUSDT,short,2025-06-14 15:15:00,2.9837074,2025-06-14 15:40:00,2.92216035,24.751147073740785,0.8910240335731414,completed,trending,90,0.4166666666666667,London Session + NY Session
TAOUSDT,short,2025-06-14 15:15:00,367.606105,2025-06-14 16:30:00,358.389105,24.520434209100205,1.1117168565114104,completed,trending,90,1.25,London Session + NY Session
SOLUSDT,short,2025-06-14 15:15:00,145.06743,2025-06-14 16:50:00,142.921425,22.68346920839986,0.6014038598464139,completed,trending,97,1.5833333333333333,London Session + NY Session
LINKUSDT,short,2025-06-14 16:00:00,13.003495000000001,2025-06-14 17:25:00,13.016498494999999,12.527205112102036,0.4188574624210824,stopped,trending,90,1.4166666666666667,London Session + NY Session
FILUSDT,short,2025-06-14 17:05:00,2.4017985,2025-06-14 17:50:00,2.4203178999999997,-22.86528914159972,-0.8814879358114239,stopped,trending,92,0.75,NY Session
TAOUSDT,short,2025-06-14 18:00:00,359.82,2025-06-14 19:40:00,361.926565,0.8286577970000826,0.057574467581018474,stopped,trending,92,1.6666666666666667,NY Session
RENDERUSDT,short,2025-06-14 17:15:00,3.3533225,2025-06-14 21:20:00,3.3566758224999997,14.577699899247232,0.6989132884855331,stopped,trending,92,4.083333333333333,NY Session
ADAUSDT,short,2025-06-14 18:15:00,0.6214891,2025-06-14 21:20:00,0.6221105890999999,13.845633194205396,0.5651486386123382,stopped,trending,90,3.0833333333333335,NY Session
APTUSDT,short,2025-06-14 20:00:00,4.40529625,2025-06-14 21:20:00,4.447843399999999,-21.527035070604537,-1.076349333089664,stopped,trending,90,1.3333333333333333,NY Session
SUIUSDT,short,2025-06-15 07:10:00,3.002498,2025-06-15 09:20:00,2.951475,32.68783233652529,0.9401449888559543,completed,trending,91,2.1666666666666665,Asian Session
XLMUSDT,short,2025-06-15 10:00:00,0.25567210000000007,2025-06-15 10:10:00,0.25668642999999997,-30.22309385139459,-0.5069490145776158,stopped,trending,92,0.16666666666666666,London Session
ALGOUSDT,short,2025-06-15 09:35:00,0.17431280000000002,2025-06-15 10:40:00,0.17530512999999998,-25.618589124798092,-0.6795943048932481,stopped,trending,85,1.0833333333333333,London Session
ONDOUSDT,short,2025-06-15 10:30:00,0.77911025,2025-06-15 11:05:00,0.78395317,-24.441364519965887,-0.7319381154335954,stopped,trending,92,0.5833333333333334,London Session
VETUSDT,short,2025-06-15 06:15:00,0.022230879000000002,2025-06-15 12:50:00,0.022253109878999998,17.819959424330726,0.3649344928772871,stopped,trending,90,6.583333333333333,Asian Session
AAVEUSDT,long,2025-06-16 04:20:00,278.75930999999997,2025-06-16 05:40:00,285.33726,30.1945360008004,1.3539698459219354,completed,trending,92,1.3333333333333333,Asian Session
ARBUSDT,short,2025-06-16 09:20:00,0.3386306,2025-06-16 13:45:00,0.33846077675409997,8.052467200465252,0.3720197513064842,stopped,trending,91,4.416666666666667,London Session
AAVEUSDT,long,2025-06-16 14:05:00,289.91488499999997,2025-06-16 14:40:00,288.09905505750004,1.135965676171292,0.07836546068831837,stopped,trending,90,0.5833333333333334,London Session + NY Session
UNIUSDT,long,2025-06-16 13:05:00,7.788892499999999,2025-06-16 14:45:00,7.7811036074999995,15.79722129143582,1.2144748366943772,stopped,trending,90,1.6666666666666667,London Session + NY Session
ADAUSDT,short,2025-06-16 20:00:00,0.6536730000000001,2025-06-16 22:30:00,0.6533451829905,-1.7354487947004233,-0.05982241749999696,stopped,trending,91,2.5,NY Session
DOTUSDT,short,2025-06-16 20:00:00,3.9700140000000004,2025-06-16 22:30:00,3.968023037979,-2.021089555754771,-0.059822417499991114,stopped,trending,91,2.5,NY Session
ZECUSDT,short,2025-06-16 12:00:00,45.23737,2025-06-16 22:45:00,43.4086935,29.860247598479994,2.0627475413634784,completed,trending,95,10.75,London Session
FILUSDT,short,2025-06-16 22:30:00,2.540729,2025-06-16 22:50:00,2.4874431,34.08715130630402,1.1893872100487706,completed,trending,90,0.3333333333333333,Off-Hours
ADAUSDT,short,2025-06-16 23:10:00,0.6424786000000001,2025-06-17 00:00:00,0.62819394,35.49207004567954,1.2699405960331098,completed,trending,88,0.8333333333333334,Off-Hours
LTCUSDT,short,2025-06-16 23:10:00,87.67614,2025-06-17 00:00:00,86.1620595,33.57447624750041,0.9573435899293812,completed,trending,86,0.8333333333333334,Off-Hours
XLMUSDT,short,2025-06-16 23:10:00,0.26488749,2025-06-17 00:05:00,0.26035010999999997,34.18177339546644,0.9474494217620453,completed,trending,86,0.9166666666666666,Off-Hours
DOGEUSDT,short,2025-06-17 00:45:00,0.172683615,2025-06-17 01:00:00,0.17458441,-23.116397964351062,-1.2113438867665487,stopped,high_volatility,88,0.25,Asian Session
AVAXUSDT,short,2025-06-17 00:45:00,19.0974465,2025-06-17 01:00:00,19.313294,-22.98642050567489,-1.2408643599289508,stopped,trending,92,0.25,Asian Session
ADAUSDT,short,2025-06-17 00:45:00,0.63118425,2025-06-17 01:30:00,0.6374668299999999,-23.58656241962575,-1.1059113236744937,stopped,trending,88,0.75,Asian Session
DOGEUSDT,short,2025-06-17 01:05:00,0.1735132,2025-06-17 02:55:00,0.17538520999999999,-22.700881476374274,-1.1894796047217038,stopped,trending,88,1.8333333333333333,Asian Session
ARBUSDT,short,2025-06-17 01:00:00,0.32353815,2025-06-17 15:00:00,0.30909446999999995,38.77660929202058,2.679448627070728,completed,trending,86,14.0,Asian Session
SOLUSDT,short,2025-06-17 15:10:00,148.495715,2025-06-17 19:00:00,148.64421071499999,15.020937389570202,0.6743600823574921,stopped,trending,88,3.8333333333333335,London Session + NY Session
POLUSDT,short,2025-06-17 15:30:00,0.19559215500000002,2025-06-17 19:00:00,0.1966675485775,0.8455423652044427,0.04086771706984234,stopped,trending,87,3.5,London Session + NY Session
XLMUSDT,short,2025-06-17 15:35:00,0.25443272,2025-06-17 19:15:00,0.25468715272,14.165069674038872,0.46623519676471165,stopped,trending,88,3.6666666666666665,London Session + NY Session
ZECUSDT,short,2025-06-17 19:00:00,40.99949000000001,2025-06-17 19:35:00,41.445403999999996,-22.597899818199433,-1.198206835499631,stopped,trending,89,0.5833333333333334,NY Session
XLMUSDT,short,2025-06-17 19:55:00,0.25428279500000006,2025-06-17 21:05:00,0.2541552721783076,-1.5204205619795859,-0.05982241750000677,stopped,trending,85,1.1666666666666667,NY Session
POLUSDT,short,2025-06-18 00:15:00,0.194372765,2025-06-18 01:05:00,0.19561541999999998,-25.94890051916367,-0.7496670131486689,stopped,trending,77,0.8333333333333334,Asian Session
RENDERUSDT,short,2025-06-17 20:10:00,3.2673655000000004,2025-06-18 04:30:00,3.2706328655,16.79315465209128,1.0935451292806169,stopped,trending,88,8.333333333333334,NY Session
FILUSDT,short,2025-06-17 20:10:00,2.4147920000000003,2025-06-18 04:45:00,2.417206792,15.884082712280634,0.7657539533997233,stopped,trending,85,8.583333333333334,NY Session
LINKUSDT,short,2025-06-18 13:35:00,12.7446245,2025-06-18 13:55:00,12.855842999999998,-23.8067638537496,-0.9831498536892783,stopped,trending,88,0.3333333333333333,London Session + NY Session
XRPUSDT,short,2025-06-18 13:35:00,2.1296346500000003,2025-06-18 14:00:00,2.1435413999999997,-25.848624955724063,-0.7633702253811192,stopped,trending,85,0.4166666666666667,London Session + NY Session
XLMUSDT,short,2025-06-18 13:35:00,0.24719634000000001,2025-06-18 14:00:00,0.24890865999999998,-25.37454200049951,-0.8030773230703826,stopped,trending,88,0.4166666666666667,London Session + NY Session
SOLUSDT,short,2025-06-18 13:55:00,145.13739500000003,2025-06-18 14:00:00,146.32618,-22.934529426249444,-0.9295260992178941,stopped,trending,92,0.08333333333333333,London Session + NY Session
UNIUSDT,long,2025-06-19 04:05:00,7.6518239999999995,2025-06-19 04:25:00,7.567425,-21.522544172399872,-1.2123852685320446,stopped,trending,85,0.3333333333333333,Asian Session
LINKUSDT,short,2025-06-19 06:30:00,13.1804065,2025-06-19 08:10:00,13.173796526140249,-2.184100071881399,-0.05982241749999129,stopped,trending,91,1.6666666666666667,Asian Session
UNIUSDT,long,2025-06-19 05:00:00,7.5967965,2025-06-19 09:25:00,7.85537035,35.87921400870013,2.0097616991583305,completed,trending,95,4.416666666666667,Asian Session
SOLUSDT,short,2025-06-19 14:05:00,144.00796000000003,2025-06-19 17:35:00,144.53336897999998,-2.0374894345533905,-0.054095267611911746,stopped,trending,85,3.5,London Session + NY Session
LINKUSDT,short,2025-06-19 14:15:00,13.023485,2025-06-19 17:35:00,13.0758052425,-1.1357919651468809,-0.034355545993919046,stopped,trending,86,3.3333333333333335,London Session + NY Session
ONDOUSDT,short,2025-06-19 14:20:00,0.76971495,2025-06-19 17:35:00,0.7704846649499999,16.72110703596225,0.705749977820433,stopped,trending,87,3.25,London Session + NY Session
TAOUSDT,short,2025-06-19 17:35:00,349.72505,2025-06-19 21:15:00,349.549662887425,7.099915149967489,0.40602840145236885,stopped,trending,86,3.6666666666666665,NY Session
APTUSDT,short,2025-06-19 17:50:00,4.39530125,2025-06-19 22:00:00,4.3963967788365625,6.0164835314993885,0.2943751412099229,stopped,trending,86,4.166666666666667,NY Session
SUIUSDT,short,2025-06-19 20:20:00,2.8353816000000003,2025-06-20 00:25:00,2.8339596561276,-1.4298913889700626,-0.05982241749998748,stopped,trending,90,4.083333333333333,NY Session
SOLUSDT,short,2025-06-20 01:00:00,146.74659,2025-06-20 01:40:00,146.672996585115,-2.545833374367277,-0.05982241749999279,stopped,trending,88,0.6666666666666666,Asian Session
UNIUSDT,long,2025-06-19 23:45:00,7.688842499999999,2025-06-20 02:35:00,7.681153657499999,23.372594712849892,1.037476679037531,stopped,trending,87,2.8333333333333335,Off-Hours
VETUSDT,short,2025-06-20 00:45:00,0.021698145500000002,2025-06-20 04:50:00,0.0213596745,33.681957112324156,0.8533134243546419,completed,trending,88,4.083333333333333,Asian Session
ZECUSDT,short,2025-06-20 05:30:00,41.089445000000005,2025-06-20 05:45:00,41.299257999999995,-28.06394653149888,-0.6209058960275315,stopped,trending,89,0.25,Asian Session
RENDERUSDT,short,2025-06-20 04:15:00,3.1394295000000003,2025-06-20 06:00:00,3.1515131147499997,3.2268185410288144,0.10017894368847154,stopped,trending,85,1.75,Asian Session
HBARUSDT,short,2025-06-20 05:35:00,0.145956985,2025-06-20 06:00:00,0.14665651,-29.02683935218078,-0.5895315131714858,stopped,trending,85,0.4166666666666667,Asian Session
DOGEUSDT,short,2025-06-20 05:45:00,0.167726095,2025-06-20 06:00:00,0.16851834999999998,-28.823179862345754,-0.5826102639246395,stopped,trending,85,0.25,Asian Session
ADAUSDT,short,2025-06-20 06:00:00,0.59260355,2025-06-20 07:20:00,0.59574515,-26.691583823904764,-0.6404267718274667,stopped,trending,88,1.3333333333333333,Asian Session
DOGEUSDT,short,2025-06-20 06:05:00,0.16809591000000002,2025-06-20 07:20:00,0.16888872,-28.071971233002845,-0.5819008603481055,stopped,trending,85,1.25,Asian Session
DOTUSDT,short,2025-06-20 06:05:00,3.4842570000000004,2025-06-20 07:20:00,3.5044009,-25.810724145219393,-0.6884584531221271,stopped,trending,85,1.25,Asian Session
QNTUSDT,short,2025-06-21 05:45:00,95.90202500000001,2025-06-21 08:55:00,95.997927025,20.17067038117744,0.4041965611411888,stopped,trending,88,3.1666666666666665,Asian Session
LINKUSDT,short,2025-06-21 16:00:00,12.461766,2025-06-21 16:20:00,12.556543999999999,-25.470088810257657,-0.8709686131162951,stopped,trending,87,0.3333333333333333,London Session + NY Session
HBARUSDT,short,2025-06-21 16:00:00,0.14256868,2025-06-21 16:20:00,0.14363349,-25.59994838941519,-0.8572859014336104,stopped,trending,85,0.3333333333333333,London Session + NY Session
TONUSDT,short,2025-06-21 16:20:00,2.9179403,2025-06-21 17:40:00,2.8684334999999996,26.69346285955968,0.708972588207177,completed,trending,85,1.3333333333333333,London Session + NY Session
TAOUSDT,short,2025-06-21 16:00:00,329.82500500000003,2025-06-21 18:55:00,319.709775,30.14981721947942,1.390300623227478,completed,trending,88,2.9166666666666665,London Session + NY Session
QNTUSDT,short,2025-06-21 16:20:00,93.7531,2025-06-21 19:30:00,91.621788,28.193885967959705,0.995493338889598,completed,trending,85,3.1666666666666665,London Session + NY Session
XMRUSDT,short,2025-06-21 20:05:00,310.0449,2025-06-21 20:45:00,312.70239,-25.121045453228913,-0.9676021148872296,stopped,trending,92,0.6666666666666666,NY Session
XLMUSDT,short,2025-06-21 18:05:00,0.240069905,2025-06-21 21:20:00,0.23577783,27.384274609780427,0.7543762247396286,completed,trending,88,3.25,NY Session
TONUSDT,short,2025-06-21 18:55:00,2.8909538,2025-06-21 21:20:00,2.8895039866693,-2.0860755518022422,-0.05982241749999461,stopped,trending,85,2.4166666666666665,NY Session
LINKUSDT,short,2025-06-21 20:45:00,12.2448745,2025-06-21 21:30:00,11.899947,29.945077190819728,1.2630767228769915,completed,trending,88,0.75,NY Session
XMRUSDT,short,2025-06-21 21:45:00,308.12586,2025-06-21 22:20:00,311.15083999999996,-24.723896558063913,-1.0922751452928914,stopped,trending,88,0.5833333333333334,NY Session
RENDERUSDT,short,2025-06-21 21:50:00,2.8835574999999998,2025-06-21 23:45:00,2.9251221999999997,-23.09450677390266,-1.552231014467369,stopped,trending,90,1.9166666666666667,NY Session
AVAXUSDT,short,2025-06-21 22:05:00,16.665663000000002,2025-06-21 23:55:00,16.85684,-23.972892162768893,-1.257762002327757,stopped,trending,90,1.8333333333333333,Off-Hours
BNBUSDT,short,2025-06-21 22:20:00,628.20574,2025-06-21 23:55:00,629.9822228699999,-0.10483513265084277,-0.001944364244295403,stopped,trending,85,1.5833333333333333,Off-Hours
DOGEUSDT,short,2025-06-21 23:45:00,0.15296348,2025-06-21 23:55:00,0.15461445999999998,-23.668481627055144,-1.1899231548602114,stopped,trending,92,0.16666666666666666,Off-Hours
DOTUSDT,short,2025-06-22 16:35:00,3.172413,2025-06-22 20:15:00,3.0193088999999995,21.56610452377507,2.266004302694833,completed,trending,95,3.6666666666666665,London Session + NY Session
ETHUSDT,short,2025-06-22 20:00:00,2179.14988,2025-06-22 20:50:00,2181.32902988,23.90559866876328,1.0970148904472454,stopped,trending,96,0.8333333333333334,NY Session
SOLUSDT,short,2025-06-22 20:35:00,128.51571,2025-06-22 22:05:00,130.35021999999998,-19.768862614999662,-1.5382448274222396,stopped,trending,92,1.5,NY Session
FILUSDT,short,2025-06-22 16:35:00,2.0659665000000005,2025-06-22 23:15:00,2.0680324665,12.344593369774618,1.409248746491553,stopped,trending,96,6.666666666666667,London Session + NY Session
DOTUSDT,short,2025-06-22 20:55:00,3.104447,2025-06-22 23:15:00,3.159156,-19.71419977934997,-1.8732476879134965,stopped,trending,92,2.3333333333333335,NY Session
QNTUSDT,short,2025-06-23 05:45:00,91.344305,2025-06-23 07:05:00,92.21412199999999,-21.357030966699632,-1.0627637211208552,stopped,trending,95,1.3333333333333333,Asian Session
FILUSDT,short,2025-06-23 17:05:00,2.0839575,2025-06-23 17:25:00,2.1150128999999995,-19.651887061079776,-1.6010323492681409,stopped,trending,92,0.3333333333333333,NY Session
DOTUSDT,short,2025-06-23 17:15:00,3.1644170000000003,2025-06-23 17:25:00,3.2150117999999996,-19.42315141655978,-1.7097457711799484,stopped,trending,92,0.16666666666666666,NY Session
ADAUSDT,short,2025-06-25 12:35:00,0.57821075,2025-06-25 13:20:00,0.5819914099999999,-23.070404372547372,-0.7642146376558858,stopped,trending,91,0.75,London Session
ZECUSDT,short,2025-06-26 11:50:00,40.23987,2025-06-26 12:55:00,39.355667999999994,26.875187036145455,1.060118410956614,completed,trending,90,1.0833333333333333,London Session
AVAXUSDT,short,2025-06-26 13:00:00,17.312339500000004,2025-06-26 14:30:00,17.329651839500002,12.958533250453785,0.5057528885547831,stopped,trending,90,1.5,London Session + NY Session
TAOUSDT,short,2025-06-26 13:00:00,320.109865,2025-06-26 14:30:00,321.83144243249995,0.5397416560304604,0.03372227569621827,stopped,trending,92,1.5,London Session + NY Session
SOLUSDT,short,2025-06-26 14:00:00,142.25883500000003,2025-06-26 14:30:00,143.35321,-21.274847620749266,-0.8797074886420633,stopped,trending,90,0.5,London Session + NY Session
QNTUSDT,short,2025-06-26 14:50:00,97.77109,2025-06-26 17:40:00,97.72205779836499,5.829775029959169,0.29813388753051484,stopped,trending,92,2.8333333333333335,London Session + NY Session
ADAUSDT,short,2025-06-26 15:15:00,0.55562205,2025-06-26 18:20:00,0.558383851025,0.289306087021564,0.013771188453214555,stopped,trending,90,3.0833333333333335,London Session + NY Session
SOLUSDT,short,2025-06-26 18:40:00,141.36928,2025-06-26 19:40:00,142.57243,-20.389769107499905,-0.9615370047155885,stopped,trending,94,1.0,NY Session
FILUSDT,short,2025-06-26 14:50:00,2.222888,2025-06-26 20:30:00,2.225110888,14.055571001397213,0.7293094055490117,stopped,trending,92,5.666666666666667,London Session + NY Session
XMRUSDT,short,2025-06-27 09:55:00,308.36574,2025-06-27 12:10:00,309.68224287,1.0735117846863735,0.04351617436028941,stopped,trending,94,2.25,London Session
ZECUSDT,short,2025-06-27 11:45:00,38.80059,2025-06-27 12:25:00,39.103063999999996,-21.755223611099787,-0.8899890689806433,stopped,trending,91,0.6666666666666666,London Session
HBARUSDT,short,2025-06-27 13:30:00,0.14427782500000003,2025-06-27 14:00:00,0.14486863641249997,-0.849468918579376,-0.031872085081948276,stopped,trending,91,0.5,London Session + NY Session
XMRUSDT,short,2025-06-27 15:25:00,304.6476,2025-06-27 15:45:00,307.41711,-18.636873542999812,-1.0195864305183984,stopped,trending,94,0.3333333333333333,London Session + NY Session
XMRUSDT,short,2025-06-28 13:15:00,307.656095,2025-06-28 17:40:00,307.7327782816787,5.5046893362909675,0.35784692231050824,stopped,trending,92,4.416666666666667,London Session + NY Session
ZECUSDT,short,2025-06-28 23:30:00,39.070455,2025-06-29 06:00:00,39.208897227499996,2.2036707039452814,0.06878351679022539,stopped,trending,92,6.5,Off-Hours
UNIUSDT,long,2025-06-29 23:35:00,7.4047005,2025-06-30 01:05:00,7.343449199999999,-23.41485214266097,-0.9367398767175033,stopped,trending,85,1.5,Off-Hours
XLMUSDT,short,2025-06-30 01:00:00,0.23956016000000002,2025-06-30 06:45:00,0.23659824,32.15416963299417,0.6490358686519617,completed,trending,93,5.75,Asian Session
ZECUSDT,short,2025-07-01 00:00:00,38.28085,2025-07-01 02:00:00,37.51875,31.405019405257875,1.123814505888728,completed,trending,96,2.0,Asian Session
TAOUSDT,short,2025-07-01 08:45:00,330.904465,2025-07-01 12:40:00,322.891365,27.402126614625068,1.1829968859365527,completed,trending,97,3.9166666666666665,Asian Session + London Session
AVAXUSDT,short,2025-07-01 13:30:00,17.383304,2025-07-01 13:50:00,17.449083652,-1.4306588041898145,-0.047028994987368,stopped,trending,90,0.3333333333333333,London Session + NY Session
AVAXUSDT,short,2025-07-01 14:00:00,17.381305,2025-07-01 14:15:00,17.502484999999997,-22.87967177349925,-0.8075693079431918,stopped,trending,92,0.25,London Session + NY Session
ADAUSDT,short,2025-07-01 14:15:00,0.5516240499999999,2025-07-01 16:55:00,0.5521756740499999,14.075186455412009,0.7101559775864542,stopped,trending,90,2.6666666666666665,London Session + NY Session
ZECUSDT,short,2025-07-01 17:05:00,36.431775,2025-07-01 18:00:00,36.7367,-21.40039499749983,-0.9474357514834159,stopped,trending,94,0.9166666666666666,NY Session
RENDERUSDT,short,2025-07-01 20:10:00,3.0354815,2025-07-01 20:35:00,3.0629598999999996,-21.05862671190978,-1.0157381216126562,stopped,trending,90,0.4166666666666667,NY Session
VETUSDT,short,2025-07-01 20:35:00,0.0202788555,2025-07-01 22:35:00,0.020455434999999998,-21.038709612370088,-0.9812356509715051,stopped,trending,92,2.0,NY Session
AVAXUSDT,short,2025-07-01 14:35:00,17.325333,2025-07-02 04:25:00,17.342658333,13.028832514028135,0.5115717758548806,stopped,trending,91,13.833333333333334,London Session + NY Session
DOGEUSDT,short,2025-07-01 14:15:00,0.15993999,2025-07-02 04:50:00,0.16009992998999997,13.308219403337013,0.5459814915588755,stopped,trending,90,14.583333333333334,London Session + NY Session
VETUSDT,short,2025-07-02 11:35:00,0.020705642,2025-07-02 13:00:00,0.020726347641999997,15.006541363699991,0.3599130138629944,stopped,trending,86,1.4166666666666667,London Session
AVAXUSDT,short,2025-07-02 11:30:00,17.585203000000003,2025-07-02 13:10:00,17.5763840206955,6.983084660398358,0.18951284723049514,stopped,trending,86,1.6666666666666667,London Session
TRXUSDT,long,2025-07-02 14:10:00,0.2823411,2025-07-02 14:50:00,0.28129842,-33.08683215094946,-0.4790948735412655,stopped,trending,85,0.6666666666666666,London Session + NY Session
TAOUSDT,short,2025-07-02 11:00:00,326.046895,2025-07-02 15:05:00,326.372941895,17.20720604951661,0.6004548409950494,stopped,trending,85,4.083333333333333,London Session
AAVEUSDT,long,2025-07-02 18:00:00,278.309085,2025-07-02 23:40:00,276.4378279575,1.6378933746903268,0.10168183534566651,stopped,trending,88,5.666666666666667,NY Session
