symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
LINKUSDT,long,2023-10-30 14:25:00,11.449722,2023-10-30 17:10:00,11.169818999999999,-15.786562367700048,-2.553282494981109,stopped,weak_trend,92,2.75,London Session + NY Session,97.0,28.80347786418187,0.06743195598621078
ALGOUSDT,long,2023-10-30 10:00:00,0.1078539,2023-10-30 17:15:00,0.10702981305,0.8824154040546404,0.07878267560213927,stopped,weak_trend,92,7.25,London Session,99.0,22.964921054400016,0.016652755651975448
APTUSDT,long,2023-10-31 00:00:00,6.875436,2023-10-31 00:15:00,7.1080442,17.56920310512009,1.9963737464613256,completed,weak_trend,96,0.25,Asian Session,84.0,24.82135043764938,0.296950296028142
FILUSDT,long,2023-10-31 01:15:00,3.899949,2023-10-31 02:35:00,3.8512449,-17.2673256662699,-1.3581525462255968,stopped,weak_trend,92,1.3333333333333333,Asian Session,65.0,22.545337866604108,0.04585247617411255
ALGOUSDT,long,2023-10-31 00:55:00,0.11255625,2023-10-31 02:45:00,0.11074914,-16.641768837883504,-1.7146342068965519,stopped,weak_trend,92,1.8333333333333333,Asian Session,91.0,23.250337720231823,0.06342312498697568
SUIUSDT,long,2023-10-31 01:10:00,0.4668333,2023-10-31 02:45:00,0.4590405,-16.554248996459975,-1.7783715493303474,stopped,weak_trend,92,1.5833333333333333,Asian Session,65.0,28.265521083035658,0.06833453880999238
SUIUSDT,long,2023-11-02 04:20:00,0.47303639999999997,2023-11-02 05:10:00,0.46377576,-17.50230364228422,-2.066624616625695,stopped,weak_trend,89,0.8333333333333334,Asian Session,56.00000000000001,28.547536991090574,0.07201700515888053
ETHUSDT,long,2023-11-01 20:50:00,1843.7314049999998,2023-11-02 07:45:00,1828.6751967975,1.879053733630915,0.1019158066372968,stopped,weak_trend,90,10.916666666666666,NY Session,99.0,38.62160017126011,0.17053629255209038
FILUSDT,long,2023-11-09 11:15:00,4.632314999999999,2023-11-09 13:20:00,4.5552402,-12.319193303999883,-1.7729354622904365,stopped,weak_trend,98,2.0833333333333335,London Session,84.0,41.28855216787603,0.08135072933228447
AVAXUSDT,long,2023-11-09 21:20:00,12.625309499999998,2023-11-10 01:45:00,13.3503215,17.13311391606758,3.479602723659979,completed,weak_trend,91,4.416666666666667,NY Session,79.0,55.11054066763063,0.13665304232448403
SOLUSDT,long,2023-11-10 07:10:00,47.687832,2023-11-10 11:45:00,50.3797975,16.297877912174993,3.417617708470159,completed,strong_trend,92,4.583333333333333,Asian Session,56.00000000000001,33.67582996170687,0.11407886667455132
UNIUSDT,long,2023-11-10 12:00:00,5.3116544999999995,2023-11-10 13:50:00,5.1912036,-15.525979050464976,-2.376424745905439,stopped,weak_trend,92,1.8333333333333333,London Session,52.0,26.036804109147106,0.005851425741998393
AAVEUSDT,long,2023-11-09 20:45:00,95.43769499999999,2023-11-10 14:10:00,95.34225730499999,10.906383087985864,2.856937997084345,stopped,weak_trend,91,17.416666666666668,NY Session,83.0,47.650792021070366,0.11098450776496044
SOLUSDT,long,2023-11-10 16:30:00,50.8344045,2023-11-10 18:35:00,54.53571850000001,15.818700110325047,4.4454426558198525,completed,strong_trend,97,2.0833333333333335,London Session + NY Session,72.0,33.08698695646065,0.29823226670548936
DOTUSDT,long,2023-11-10 18:45:00,5.130564,2023-11-10 23:45:00,5.30884425,17.49625516163862,2.054338031447434,completed,weak_trend,98,5.0,NY Session,50.0,23.253444555618294,0.11031581644027051
ADAUSDT,long,2023-11-11 01:00:00,0.38529254999999996,2023-11-11 01:45:00,0.37860102,-16.314174337268874,-1.8457848363535565,stopped,weak_trend,92,0.75,Asian Session,43.0,32.138332019175415,0.0675354082572632
LINKUSDT,long,2023-11-10 16:00:00,15.140566499999998,2023-11-11 02:15:00,14.894873466750001,1.9284621163993845,0.4245684634498066,stopped,weak_trend,91,10.25,London Session + NY Session,62.0,25.7252699091138,0.19687601084715675
ARBUSDT,long,2023-11-09 18:00:00,1.11505725,2023-11-11 04:25:00,1.11394219275,12.076758759348053,4.878656609900302,stopped,weak_trend,94,34.416666666666664,NY Session,91.0,36.7262071903228,0.14034049116047762
QNTUSDT,long,2023-11-09 19:15:00,105.2526,2023-11-11 10:50:00,111.98398000000002,16.370189149800005,3.8883099205625333,completed,weak_trend,93,39.583333333333336,NY Session,89.0,27.817630400162194,0.04568490988171954
FILUSDT,long,2023-11-15 10:00:00,4.921459499999999,2023-11-15 10:50:00,5.0614680000000005,17.540455682591503,1.6577097668435796,completed,weak_trend,90,0.8333333333333334,London Session,19.0,36.27261591282702,0.10336401663173489
VETUSDT,long,2023-11-15 13:00:00,0.021520755,2023-11-15 13:40:00,0.021293685,-17.985345989687954,-1.1645406585410194,stopped,weak_trend,92,0.6666666666666666,London Session + NY Session,13.0,31.28876488326575,0.026405003547570874
HBARUSDT,long,2023-11-15 09:45:00,0.060050009999999994,2023-11-15 18:15:00,0.0613363165,17.024460992260376,1.2169151193605294,completed,weak_trend,92,8.5,London Session,19.0,34.70686955548817,0.01977167062631565
BTCUSDT,long,2023-11-15 13:00:00,36232.00695,2023-11-15 18:15:00,36730.795415,266.7725632750498,0.736289777276745,completed,weak_trend,92,5.25,London Session + NY Session,55.00000000000001,41.83207080661774,0.029429404709706824
ADAUSDT,long,2023-11-15 13:00:00,0.36908445,2023-11-15 22:40:00,0.378580615,17.580811082883898,1.4890144724804912,completed,weak_trend,92,9.666666666666666,London Session + NY Session,39.0,38.13834911608488,0.029017627114053538
DOGEUSDT,long,2023-11-15 20:30:00,0.075287625,2023-11-16 01:00:00,0.0773483065,20.554757179775773,1.5906339497028952,completed,weak_trend,92,4.5,NY Session,77.0,33.641432752258076,0.06258347461107183
VETUSDT,long,2023-11-15 21:05:00,0.021810899999999998,2023-11-16 04:25:00,0.02164927905,0.9630348433630189,0.07202791688446417,stopped,weak_trend,92,7.333333333333333,NY Session,63.0,22.44044937210072,0.011319542590902228
APTUSDT,long,2023-11-16 02:15:00,7.788892499999999,2023-11-16 06:50:00,8.04227685,21.18321360058521,1.9152602320227357,completed,weak_trend,93,4.583333333333333,Asian Session,54.0,21.422150588688655,0.07426537633244397
HBARUSDT,long,2023-11-15 20:30:00,0.061370669999999995,2023-11-16 06:55:00,0.062982493,20.472282850391636,1.5216866665216573,completed,weak_trend,92,10.416666666666666,NY Session,55.00000000000001,23.780121694205615,0.03779440751506384
DOGEUSDT,long,2023-11-16 01:20:00,0.07665831,2023-11-16 07:50:00,0.07861267400000001,20.817581434795866,1.4730852795509186,completed,weak_trend,92,6.5,Asian Session,84.0,40.52520795673729,0.05519366408637753
SOLUSDT,long,2023-11-16 07:15:00,67.23159899999999,2023-11-16 07:55:00,65.580354,-18.967207315649876,-2.5647040971760746,stopped,weak_trend,87,0.6666666666666666,Asian Session,31.0,25.472130962149844,0.09958775514380545
SUIUSDT,long,2023-11-16 07:15:00,0.6337166999999999,2023-11-16 08:15:00,0.62075862,-19.776012026273815,-2.1536502708544485,stopped,weak_trend,85,1.0,Asian Session,82.0,31.85526141607651,0.0920411544859335
ZECUSDT,long,2023-11-16 07:50:00,30.95547,2023-11-16 08:15:00,30.607362000000002,-21.39018322559979,-1.233925886442675,stopped,weak_trend,92,0.4166666666666667,Asian Session,37.0,22.59380634859506,0.03963780582548659
APTUSDT,long,2023-11-16 07:20:00,8.022009,2023-11-16 08:25:00,7.8399522,-19.459649623320068,-2.3782182076833953,stopped,strong_trend,88,1.0833333333333333,Asian Session,99.0,32.45804510806603,0.17996776855881927
AVAXUSDT,long,2023-11-16 21:55:00,21.728859,2023-11-17 01:45:00,23.672158000000003,21.472033517010036,5.489891351151949,completed,weak_trend,90,3.8333333333333335,NY Session,83.0,28.739659880437138,0.1367320995441366
AVAXUSDT,long,2023-11-17 03:10:00,23.625807,2023-11-17 08:10:00,22.458519000000003,-17.889515689499934,-5.048015415092469,stopped,weak_trend,92,5.0,Asian Session,99.0,29.701913968146204,0.22490275672113844
DOGEUSDT,long,2023-11-17 08:00:00,0.082611285,2023-11-17 09:05:00,0.0868795385,22.00693096658274,3.1171465092632364,completed,strong_trend,94,1.0833333333333333,Asian Session + London Session,35.0,35.68703544536339,0.15840426897372148
DOGEUSDT,long,2023-11-17 10:05:00,0.086153055,2023-11-17 11:20:00,0.083424492,-18.759530166850823,-3.275369226140621,stopped,strong_trend,92,1.25,London Session,91.0,42.92583612436872,0.1594219929565923
LINKUSDT,long,2023-11-25 10:15:00,14.8884405,2023-11-25 10:40:00,14.713272,-20.67653972249998,-1.2858931858914293,stopped,weak_trend,90,0.4166666666666667,London Session,46.0,29.478706745955726,0.08429293842465423
ADAUSDT,long,2023-11-25 13:35:00,0.39299639999999997,2023-11-26 12:25:00,0.38895066,-21.09002088069583,-1.1388936089490804,stopped,weak_trend,92,22.833333333333332,London Session + NY Session,67.0,25.168999106146508,0.040684541307845316
AVAXUSDT,long,2023-11-29 09:30:00,21.3976935,2023-11-29 10:25:00,21.075903,-19.32845477219993,-1.6130288905904684,stopped,weak_trend,92,0.9166666666666666,London Session,77.0,26.128649899235462,0.056641024691383275
DOTUSDT,long,2023-11-29 09:40:00,5.32266,2023-11-29 10:40:00,5.29572897,-0.4690086549726047,-0.022421237628359323,stopped,weak_trend,92,1.0,London Session,32.0,20.14813772417753,0.03978221285245151
DOTUSDT,long,2023-11-29 11:45:00,5.346672,2023-11-29 13:30:00,5.2776171,-19.77314037732007,-1.4008388583589988,stopped,weak_trend,94,1.75,London Session,97.0,35.42123483933342,0.06688518362539293
SUIUSDT,long,2023-11-30 02:25:00,0.60900435,2023-11-30 06:50:00,0.6335630600000001,20.615936750006504,2.4042522081615796,completed,weak_trend,92,4.416666666666667,Asian Session,99.0,41.31444838026499,0.08067012858575025
SUIUSDT,long,2023-11-30 07:20:00,0.6193095,2023-11-30 08:00:00,0.6033260699999999,-18.254844001596023,-2.689427429015706,stopped,weak_trend,92,0.6666666666666666,Asian Session,99.0,29.90404273136566,0.12224256956750484
